phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D015179,species,1113656,Psychrobacter sp. NBRC 15753,Bacteria,4,0.012121925,0.00399795,0.017003169
D015179,species,1113696,Halomonas sp. NBRC 100990,Bacteria,4,0.016538324,0.003896525,0.027541226
D015179,species,1113824,Brevundimonas sp. NBRC 101767,Bacteria,4,0.012974583,0.011631265,0.010695235
D015179,species,1113891,Oceanisphaera sp. NBRC 102020,Bacteria,4,0.004615383,0.003616345,0.002947866
D015179,species,1114049,Lactobacillus sp. NBRC 107226,Bacteria,4,0.002078653,0.002126425,0.001674233
D015179,species,1114874,Flavobacterium piscis,Bacteria,4,0.002961508,0.002694115,0.000794319
D015179,species,1131703,Sphaerochaeta globosa,Bacteria,4,0.009891222,0.002586725,0.016318464
D015179,species,1138822,Lactobacillus curieae,Bacteria,4,0.00335417,0.001646404,0.004660416
D015179,species,1143711,Paenibacillus frigoriresistens,Bacteria,4,0.005141735,0.004589055,0.002118516
D015179,species,1168034,Draconibacterium orientale,Bacteria,4,0.002460031,0.00189066,0.00219911
D015179,species,1173027,Microcoleus sp. PCC 7113,Bacteria,4,0.001141908,0.001348903,0.000864346
D015179,species,1173263,Synechococcus sp. PCC 7502,Bacteria,4,0.002887971,0.00222063,0.002411514
D015179,species,1177728,Varibaculum sp. CCUG 31793,Bacteria,4,0.020801633,0.004356685,0.035531727
D015179,species,1199245,secondary endosymbiont of Ctenarytaina eucalypti,Bacteria,4,0.002998877,0.002750454,0.00319333
D015179,species,1273132,Liberibacter crescens,Bacteria,4,0.000616583,0.000549527,0.000316811
D015179,species,1277350,Geobacter sp. DSM 9736,Bacteria,4,0.004284453,0.000715199,0.007610181
D015179,species,1295609,Thermodesulfobacterium geofontis,Bacteria,4,0.000939853,0.000849931,0.000747507
D015179,species,1341696,Rehaibacterium terrae,Bacteria,4,0.000767937,0.000574672,0.000776417
D015179,species,1391654,Labilithrix luteola,Bacteria,4,0.003074335,0.003011275,0.000470862
D015179,species,1406512,Candidatus Methanomassiliicoccus intestinalis,Archaea,4,0.014537061,0.001669309,0.026790744
D015179,species,1411150,Sphaerochaeta sp. DSM 26296,Bacteria,4,0.002551818,0.002642405,0.000425204
D015179,species,1453594,Sphingobacterium sp. YIM 101302,Bacteria,4,0.004852977,0.002894363,0.005995025
D015179,species,1463861,Streptomyces sp. NRRL F-525,Bacteria,4,0.002744202,0.0035623,0.001827221
D015179,species,1463922,Streptomyces sp. NRRL S-98,Bacteria,4,0.003331925,0.003111026,0.003621731
D015179,species,1494462,Lactococcus hircilactis,Bacteria,4,0.00272054,0.002456655,0.00248033
D015179,species,1505723,Lactobacillus bombicola,Bacteria,4,0.003460399,0.00379434,0.002756559
D015179,species,1535242,Rhizobium sophorae,Bacteria,4,0.006509443,0.00590866,0.003013526
D015179,species,1545044,Paracoccus sanguinis,Bacteria,4,0.00150468,0.001469876,0.001366199
D015179,species,1611423,Flavobacterium sp. DSM 9626,Bacteria,4,0.000404871,0.000484301,0.000273716
D015179,species,1646377,Rouxiella sp. 323,Bacteria,4,0.001749888,0.001715445,0.00144994
D015179,species,1665536,Lactococcus sp. LMG 28767,Bacteria,4,0.001645277,0.000871682,0.002200859
D015179,species,1755621,Anaerostipes sp. MC_31,Bacteria,4,0.000939754,0.000461254,0.001275883
D015179,species,1775539,Acidovorax sp. JCM 10072,Bacteria,4,0.004268998,0.00411416,0.002106764
D015179,species,1872629,Arcobacter sp.,Bacteria,4,0.0170325,0.017935,0.01036827
D015179,species,72,Simonsiella muelleri,Bacteria,3,0.026563467,0.00657527,0.036825348
D015179,species,83,Hyphomicrobium vulgare,Bacteria,3,0.001447927,0.000413488,0.001844121
D015179,species,104,Cyclobacterium marinum,Bacteria,3,0.002968299,0.000459582,0.004574016
D015179,species,106,Runella slithyformis,Bacteria,3,0.001301496,0.0010574,0.000484298
D015179,species,108,Spirosoma linguale,Bacteria,3,0.002705532,0.000498552,0.003949111
D015179,species,120,Planctopirus limnophila,Bacteria,3,0.000622785,0.000634443,0.000307244
D015179,species,139,Borreliella burgdorferi,Bacteria,3,0.001626028,0.000464817,0.002071923
D015179,species,160,Treponema pallidum,Bacteria,3,0.002364346,0.00197564,0.002120768
D015179,species,172,Leptospira biflexa,Bacteria,3,0.000681451,0.000197564,0.000875291
D015179,species,173,Leptospira interrogans,Bacteria,3,0.001240759,0.000395127,0.001676992
D015179,species,180,Leptospirillum ferrooxidans,Bacteria,3,0.000733097,0.000309878,0.000832201
D015179,species,236,Brucella ovis,Bacteria,3,0.000549775,0.000619756,0.000134131
D015179,species,263,Francisella tularensis,Bacteria,3,0.000930405,0.000929634,0.0003381
D015179,species,277,Meiothermus ruber,Bacteria,3,0.000451728,0.000464817,2.49E-05
D015179,species,280,Xanthobacter autotrophicus,Bacteria,3,0.000361781,0.000422962,0.000143748
D015179,species,380,Sinorhizobium fredii,Bacteria,3,0.003083386,0.00211481,0.003364051
D015179,species,398,Rhizobium tropici,Bacteria,3,0.037596807,0.000211481,0.064802256
D015179,species,410,Methylobacterium organophilum,Bacteria,3,0.009055197,0.00960412,0.003666613
D015179,species,435,Acetobacter aceti,Bacteria,3,0.001549147,0.00193296,0.001193
D015179,species,464,Fluoribacter gormanii,Bacteria,3,0.007613187,0.00621272,0.00283248
D015179,species,500,Thermomicrobium roseum,Bacteria,3,0.002508332,0.00177377,0.002052642
D015179,species,502,Kingella denitrificans,Bacteria,3,0.003220777,0.00392758,0.001423907
D015179,species,519,Bordetella parapertussis,Bacteria,3,0.00842096,0.00803627,0.006607499
D015179,species,524,Acidiphilium cryptum,Bacteria,3,0.001602334,0.00169185,0.001054069
D015179,species,615,Serratia marcescens,Bacteria,3,0.008335994,0.00326,0.011533143
D015179,species,636,Edwardsiella tarda,Bacteria,3,0.002467175,0.00263396,0.002190984
D015179,species,648,Aeromonas caviae,Bacteria,3,0.029866667,0.03121,0.011802476
D015179,species,668,Aliivibrio fischeri,Bacteria,3,0.002297824,0.00296345,0.001845849
D015179,species,774,Bartonella bacilliformis,Bacteria,3,0.002848848,0.00375371,0.001801129
D015179,species,781,Rickettsia conorii,Bacteria,3,0.001980111,0.00219722,0.001162342
D015179,species,803,Bartonella quintana,Bacteria,3,0.000559345,0.000464817,0.000201066
D015179,species,807,Bartonella elizabethae,Bacteria,3,0.005929653,0.00612447,0.003932536
D015179,species,826,Sebaldella termitidis,Bacteria,3,0.004004463,0.00401814,0.000743999
D015179,species,865,Pectinatus frisingensis,Bacteria,3,0.002499483,0.00264236,0.000483254
D015179,species,889,Desulfovibrio longus,Bacteria,3,0.004156267,0.00365444,0.001629484
D015179,species,916,Nitrosomonas eutropha,Bacteria,3,0.000361781,0.000422962,0.000143748
D015179,species,921,Starkeya novella,Bacteria,3,0.000187995,0.000197564,2.95E-05
D015179,species,1008,Saprospira grandis,Bacteria,3,0.000897637,0.00108457,0.00041416
D015179,species,1022,Beggiatoa alba,Bacteria,3,0.002810871,0.000924035,0.003719014
D015179,species,1054,Ectothiorhodospira shaposhnikovii,Bacteria,3,0.001961631,0.00238971,0.001295411
D015179,species,1085,Rhodospirillum rubrum,Bacteria,3,0.004649193,0.00384113,0.00306403
D015179,species,1096,Chlorobium phaeobacteroides,Bacteria,3,0.00192177,0.002503,0.001506269
D015179,species,1108,Chloroflexus aurantiacus,Bacteria,3,0.001991457,0.00243143,0.001351771
D015179,species,1206,Trichodesmium erythraeum,Bacteria,3,0.059674333,0.0260784,0.062695526
D015179,species,1223,Prochlorothrix hollandica,Bacteria,3,0.000794952,0.000929634,0.000285152
D015179,species,1348,Streptococcus parauberis,Bacteria,3,0.003085086,0.000845923,0.004451658
D015179,species,1374,Planococcus kocurii,Bacteria,3,0.002114382,0.00216821,0.001573652
D015179,species,1421,Lysinibacillus sphaericus,Bacteria,3,0.001080094,0.000998452,0.000502127
D015179,species,1426,Geobacillus thermoglucosidasius,Bacteria,3,0.000407632,0.000154939,0.000567327
D015179,species,1449,Amphibacillus xylanus,Bacteria,3,0.001019745,0.000774695,0.000589131
D015179,species,1459,Sporosarcina globispora,Bacteria,3,0.044067676,0.0040458,0.072814639
D015179,species,1517,Thermoanaerobacterium thermosaccharolyticum,Bacteria,3,0.016300333,0.0177644,0.003999214
D015179,species,1597,Lactobacillus paracasei,Bacteria,3,0.008821281,0.0022646,0.013308439
D015179,species,1658,Actinomyces bovis,Bacteria,3,0.000842323,0.000732086,0.000881513
D015179,species,1701,Brevibacterium sp.,Bacteria,3,0.019576667,0.02289,0.011881689
D015179,species,1772,Mycobacterium smegmatis,Bacteria,3,0.002748947,0.00316102,0.001527774
D015179,species,1800,Mycobacterium chubuense,Bacteria,3,0.002848903,0.00310636,0.001054741
D015179,species,1894,Streptomyces aureofaciens,Bacteria,3,0.00617976,0.0040868,0.007245151
D015179,species,1963,Streptomyces olivochromogenes,Bacteria,3,0.010137759,0.00192082,0.015915179
D015179,species,2001,Streptosporangium roseum,Bacteria,3,0.000925508,0.000634443,0.000540701
D015179,species,2006,Thermobispora bispora,Bacteria,3,0.000856853,0.000211481,0.001267223
D015179,species,2014,Nocardiopsis dassonvillei,Bacteria,3,0.001448427,0.000670659,0.00138792
D015179,species,2026,Thermoactinomyces vulgaris,Bacteria,3,0.002203001,0.000732086,0.003193008
D015179,species,2061,Tsukamurella paurometabola,Bacteria,3,0.001700455,0.000732086,0.001873768
D015179,species,2102,Mycoplasma mycoides,Bacteria,3,0.000187995,0.000197564,2.95E-05
D015179,species,2105,Mycoplasma leachii,Bacteria,3,0.00250434,0.00232629,0.000829748
D015179,species,2115,Mycoplasma fermentans,Bacteria,3,0.000413199,0.000422277,0.000211242
D015179,species,2130,Ureaplasma urealyticum,Bacteria,3,0.002078102,0.00177377,0.002235304
D015179,species,2151,Mesoplasma florum,Bacteria,3,0.00424169,0.00359517,0.003230885
D015179,species,2180,Methanothermus fervidus,Archaea,3,0.001170224,0.00083894,0.000907878
D015179,species,2298,Desulfobacterium vacuolatum,Bacteria,3,0.000967914,0.000413488,0.001314819
D015179,species,2331,Halanaerobium praevalens,Bacteria,3,0.002025025,0.00232409,0.001115715
D015179,species,2337,Thermotoga neapolitana,Bacteria,3,0.200340667,0.158348,0.088669799
D015179,species,2756,Brochothrix thermosphacta,Bacteria,3,0.040087854,0.00177377,0.067360305
D015179,species,13160,Brevundimonas bullata,Bacteria,3,0.008996327,0.00768329,0.006412778
D015179,species,13276,Suttonella indologenes,Bacteria,3,0.00158311,0.00159104,0.000301443
D015179,species,13690,Sphingobium yanoikuyae,Bacteria,3,0.007520407,0.00545316,0.003682104
D015179,species,28035,Staphylococcus lugdunensis,Bacteria,3,0.001748527,0.00148037,0.00054058
D015179,species,28080,Campylobacter upsaliensis,Bacteria,3,0.002437682,0.00201845,0.00220992
D015179,species,28156,Bisgaard Taxon 14,Bacteria,3,0.003584457,0.00271835,0.002061004
D015179,species,28187,Acetohalobium arabaticum,Bacteria,3,0.002495437,0.000309878,0.003883173
D015179,species,28213,Sphingomonas parapaucimobilis,Bacteria,3,0.012750293,0.00768329,0.015504254
D015179,species,28252,Halomonas halodenitrificans,Bacteria,3,0.016989793,0.0151837,0.015508437
D015179,species,28450,Burkholderia pseudomallei,Bacteria,3,0.009621302,0.0112085,0.008472542
D015179,species,28898,Campylobacter helveticus,Bacteria,3,0.001204596,0.00125401,0.000969695
D015179,species,29329,Thermoanaerobacterium xylanolyticum,Bacteria,3,0.003881807,0.00433829,0.000797686
D015179,species,29346,[Clostridium] paradoxum,Bacteria,3,0.001683076,0.000211481,0.002724735
D015179,species,29359,Asaccharospora irregularis,Bacteria,3,0.000402971,0.000506362,0.000352287
D015179,species,29405,Microlunatus phosphovorus,Bacteria,3,0.004144457,0.00454396,0.002279267
D015179,species,29438,Pseudomonas savastanoi,Bacteria,3,0.003148387,0.00296073,0.000503286
D015179,species,29471,Pectobacterium atrosepticum,Bacteria,3,0.009019515,0.000211481,0.015268016
D015179,species,29501,Mycoplasma haemofelis,Bacteria,3,0.001301813,0.000929634,0.001070188
D015179,species,29519,Borreliella garinii,Bacteria,3,0.000732874,0.000592691,0.000603815
D015179,species,29534,Flavobacterium saccharophilum,Bacteria,3,0.011754912,0.00155248,0.019022106
D015179,species,31899,Caldicellulosiruptor bescii,Bacteria,3,0.000187995,0.000197564,2.95E-05
D015179,species,32051,Synechococcus sp. WH 7803,Bacteria,3,0.002958209,0.00357705,0.002692116
D015179,species,33045,Bartonella grahamii,Bacteria,3,0.00157938,0.00148037,0.000551027
D015179,species,33056,Candidatus Kinetoplastibacterium crithidii,Bacteria,3,0.001189439,0.00148037,0.00077613
D015179,species,33072,Gloeobacter violaceus,Bacteria,3,0.010920394,0.000464817,0.018341525
D015179,species,33883,Microbacterium arborescens,Bacteria,3,0.007743987,0.00768329,0.004642363
D015179,species,33909,Pseudonocardia saturnea,Bacteria,3,0.421001197,0.00231685,0.725832272
D015179,species,33910,Amycolatopsis mediterranei,Bacteria,3,0.002125609,0.000211481,0.003490819
D015179,species,33942,Brevibacillus thermoruber,Bacteria,3,0.031451852,0.00192082,0.052014876
D015179,species,33943,Kyrpidia tusciae,Bacteria,3,0.007307567,0.00790255,0.001596986
D015179,species,33970,Melissococcus plutonius,Bacteria,3,0.014691027,0.0176631,0.010177264
D015179,species,34004,Paracoccus aminovorans,Bacteria,3,0.006519278,0.00588582,0.006836938
D015179,species,34029,Leptothrix cholodnii,Bacteria,3,0.00204029,0.00237076,0.001743762
D015179,species,34071,Telluria mixta,Bacteria,3,0.01013974,0.0141902,0.007118038
D015179,species,34087,Sphingobacterium faecium,Bacteria,3,0.000366769,0.000154939,0.000497208
D015179,species,34105,Streptobacillus moniliformis,Bacteria,3,0.000310135,0.000309878,0.000112699
D015179,species,35751,Sporichthya polymorpha,Bacteria,3,0.000993663,0.00126889,0.000595916
D015179,species,35786,Coprothermobacter proteolyticus,Bacteria,3,0.00020671,0.000154939,0.000195576
D015179,species,35805,Rhodovulum euryhalinum,Bacteria,3,0.000308768,0.000263923,0.000139156
D015179,species,36740,Dermabacter hominis,Bacteria,3,0.41746597,0.00463371,0.717021469
D015179,species,36814,Mycobacterium rhodesiae,Bacteria,3,0.000822438,0.000197564,0.00111943
D015179,species,37326,Nocardia brasiliensis,Bacteria,3,0.000643757,0.000464817,0.000557628
D015179,species,38302,Corynebacterium mycetoides,Bacteria,3,0.000585353,0.000623791,0.000556573
D015179,species,38308,Gluconobacter frateurii,Bacteria,3,0.00353683,0.000934811,0.004553859
D015179,species,38310,Rhodococcus coprophilus,Bacteria,3,0.000480318,0.000506362,0.000457296
D015179,species,38323,Bartonella henselae,Bacteria,3,0.002048067,0.00138295,0.002040646
D015179,species,39765,Thiomicrospira crunogena,Bacteria,3,0.000554054,0.000506362,0.000271186
D015179,species,44012,Ferrimonas balearica,Bacteria,3,0.001695405,0.000774695,0.002101429
D015179,species,44033,Streptomyces thermolineatus,Bacteria,3,0.063374011,0.000506362,0.109301314
D015179,species,44674,Sulfurospirillum barnesii,Bacteria,3,0.002108972,0.00304999,0.001820499
D015179,species,45243,Capnocytophaga haemolytica,Bacteria,3,0.006308497,0.00562957,0.001364336
D015179,species,46204,Actinocorallia aurantiaca,Bacteria,3,0.001486073,0.00083894,0.001854138
D015179,species,47735,Bibersteinia trehalosi,Bacteria,3,0.009446337,0.00782479,0.00723371
D015179,species,47846,Brachybacterium conglomeratum,Bacteria,3,0.046126517,0.0161059,0.062917924
D015179,species,48936,Novosphingobium subterraneum,Bacteria,3,0.006064673,0.00576247,0.000917437
D015179,species,51195,Desulfofustis glycolicus,Bacteria,3,0.002488812,0.0030774,0.002242658
D015179,species,51616,Desulfitobacterium chlororespirans,Bacteria,3,0.002988577,0.00284123,0.000569646
D015179,species,51664,Lactobacillus dextrinicus,Bacteria,3,0.003006178,0.00190233,0.003663897
D015179,species,52690,Acetobacterium carbinolicum,Bacteria,3,0.002719947,0.00236451,0.000643248
D015179,species,52699,Aeromicrobium fastidiosum,Bacteria,3,0.00661816,0.00532132,0.003586692
D015179,species,52766,Caldicellulosiruptor lactoaceticus,Bacteria,3,0.000869445,0.000395127,0.000896385
D015179,species,53317,Sphingomonas trueperi,Bacteria,3,0.00897171,0.00388999,0.009985898
D015179,species,53343,Desulfotomaculum aeronauticum,Bacteria,3,0.000320693,0.000413488,0.000245588
D015179,species,53442,Eubacterium callanderi,Bacteria,3,0.001306414,0.00050902,0.001810325
D015179,species,53633,Sulfobacillus acidophilus,Bacteria,3,0.001242945,0.00168927,0.001070861
D015179,species,53972,Rhodococcus corynebacterioides,Bacteria,3,0.001249125,0.00177377,0.001038667
D015179,species,54265,Carboxydothermus ferrireducens,Bacteria,3,0.000373208,0.00050902,0.000317345
D015179,species,54913,Brevibacillus formosus,Bacteria,3,0.01624461,0.00965437,0.013898014
D015179,species,54915,Brevibacillus reuszeri,Bacteria,3,0.020361557,0.0230499,0.009648132
D015179,species,55206,Spirochaeta smaragdinae,Bacteria,3,0.000193912,0.000154939,0.000184836
D015179,species,55518,Magnetospirillum gryphiswaldense,Bacteria,3,0.005061162,0.00170433,0.006621607
D015179,species,55758,Methanobrevibacter filiformis,Archaea,3,0.003026193,0.00289561,0.001585453
D015179,species,55969,Leucobacter komagatae,Bacteria,3,0.003351285,0.00307003,0.003342445
D015179,species,56877,Helicobacter bizzozeronii,Bacteria,3,0.018696283,0.000634443,0.031428794
D015179,species,57029,Psychroflexus torquis,Bacteria,3,0.000718923,0.000634443,0.000183672
D015179,species,57975,Burkholderia thailandensis,Bacteria,3,0.002904347,0.00177048,0.003202576
D015179,species,59600,Cellulophaga algicola,Bacteria,3,0.001287546,0.00139445,0.000263103
D015179,species,59748,Candidatus Phytoplasma australiense,Bacteria,3,0.002707568,0.00296345,0.001664807
D015179,species,59843,Paenibacillus glucanolyticus,Bacteria,3,0.014826362,0.0153666,0.013832072
D015179,species,60547,Paraburkholderia glathei,Bacteria,3,0.002130924,0.00112171,0.002193395
D015179,species,61645,Enterobacter asburiae,Bacteria,3,0.002291542,0.000634443,0.003255864
D015179,species,62140,Acidiphilium multivorum,Bacteria,3,0.000763621,0.000154939,0.001172076
D015179,species,63745,Sideroxydans lithotrophicus,Bacteria,3,0.00445893,0.00296073,0.003534007
D015179,species,64002,Nevskia ramosa,Bacteria,3,0.003665557,0.00358886,0.000169878
D015179,species,64471,Synechococcus sp. CC9311,Bacteria,3,0.000681451,0.000197564,0.000875291
D015179,species,65393,Cyanothece sp. PCC 7424,Bacteria,3,0.000187995,0.000197564,2.95E-05
D015179,species,65655,Hydrogenophaga palleronii,Bacteria,3,0.0106455,0.00588582,0.009285614
D015179,species,66370,Streptomyces flaveus,Bacteria,3,0.000475435,0.000460043,0.000441105
D015179,species,66904,Streptomyces roseolilacinus,Bacteria,3,0.006572507,0.0071541,0.00438988
D015179,species,67859,Haemophilus influenzae-murium,Bacteria,3,0.00116026,0.000640324,0.001479839
D015179,species,68035,Sporotomaculum hydroxybenzoicum,Bacteria,3,0.002624965,0.00299437,0.001553122
D015179,species,68219,Streptomyces iakyrus,Bacteria,3,0.000304843,0.000353243,0.000139301
D015179,species,68244,Streptomyces novaecaesareae,Bacteria,3,0.005942869,0.00357705,0.007404337
D015179,species,68249,Streptomyces pactum,Bacteria,3,0.001829828,0.00192082,0.001764978
D015179,species,68910,Deinococcus murrayi,Bacteria,3,0.004689203,0.00532132,0.002512683
D015179,species,69392,Stenotrophomonas sp.,Bacteria,3,0.003743333,0.00434,0.001487627
D015179,species,69499,Petrotoga mobilis,Bacteria,3,0.001200853,0.000592691,0.001584474
D015179,species,69966,Macrococcus caseolyticus,Bacteria,3,0.095688333,0.0128416,0.144419092
D015179,species,70611,Legionella taurinensis,Bacteria,3,0.001862685,0.00112171,0.002303255
D015179,species,70993,Flexithrix dorotheae,Bacteria,3,0.001821898,0.0025451,0.001569558
D015179,species,70998,Lewinella persica,Bacteria,3,0.00637137,0.00466897,0.004976818
D015179,species,71657,Lonsdalea quercina,Bacteria,3,0.00297623,0.00309636,0.002780872
D015179,species,71667,Waddlia chondrophila,Bacteria,3,0.000187995,0.000197564,2.95E-05
D015179,species,74109,Photobacterium profundum,Bacteria,3,0.001809524,0.000790255,0.002194628
D015179,species,74318,Maricaulis maris,Bacteria,3,0.000432275,0.000464817,0.00022025
D015179,species,76124,[Eubacterium] minutum,Bacteria,3,0.001998568,0.00229148,0.001848486
D015179,species,80876,Insolitispirillum peregrinum,Bacteria,3,0.000565222,0.000656513,0.000504694
D015179,species,81409,Eubacterium aggregans,Bacteria,3,0.002062994,0.00101272,0.002278957
D015179,species,82347,Facklamia languida,Bacteria,3,0.003059557,0.00271835,0.001368542
D015179,species,82348,Streptococcus pluranimalium,Bacteria,3,0.003363132,0.00236726,0.003842969
D015179,species,83341,Gordonia rhizosphera,Bacteria,3,0.00335994,0.00298882,0.001682581
D015179,species,83560,Chlamydia muridarum,Bacteria,3,0.000380628,0.000309878,0.00022687
D015179,species,83868,Palaeococcus ferrophilus,Archaea,3,0.001652913,0.00192082,0.000879457
D015179,species,84159,Magnetospirillum magneticum,Bacteria,3,0.0019267,0.00197564,0.000423984
D015179,species,84590,Taylorella asinigenitalis,Bacteria,3,0.001907752,0.00274925,0.001646506
D015179,species,84757,Beutenbergia cavernae,Bacteria,3,0.001016011,0.000732086,0.000801495
D015179,species,85085,Pseudarthrobacter chlorophenolicus,Bacteria,3,0.003559346,0.0050317,0.002818244
D015179,species,85683,[Bacillus] selenitireducens,Bacteria,3,0.003660367,0.00325372,0.002505612
D015179,species,85701,Bartonella tribocorum,Bacteria,3,0.000526289,0.000592691,0.000287419
D015179,species,86175,Pseudomonas pertucinogena,Bacteria,3,0.001783315,0.00136793,0.001397767
D015179,species,87732,Porphyrobacter sp. MBIC3936,Bacteria,3,0.00274927,0.00124028,0.002716979
D015179,species,89959,Natronincola histidinovorans,Bacteria,3,0.002250662,0.00305371,0.001965718
D015179,species,90245,Oligella urethralis,Bacteria,3,0.005485796,0.000920446,0.008403418
D015179,species,90746,Paracoccus sp. MBIC4036,Bacteria,3,0.00264523,0.00254537,0.000652288
D015179,species,92487,Thiothrix eikelboomii,Bacteria,3,0.001068056,0.000924035,0.000645862
D015179,species,92938,Fischerella muscicola,Bacteria,3,0.001076836,0.000309878,0.001414481
D015179,species,93221,Pandoraea pulmonicola,Bacteria,3,0.003730733,0.003803,0.000159814
D015179,species,94132,Ramlibacter tataouinensis,Bacteria,3,0.001560803,0.00177377,0.000501637
D015179,species,103690,Nostoc sp. PCC 7120,Bacteria,3,0.013567,0.0131698,0.002332405
D015179,species,107401,Tenacibaculum maritimum,Bacteria,3,0.002248313,0.00203608,0.001354241
D015179,species,108150,Thermoanaerobacter italicus,Bacteria,3,0.004854613,0.00588768,0.001823404
D015179,species,110321,Sinorhizobium medicae,Bacteria,3,0.001616849,0.00192082,0.00147794
D015179,species,111501,Muricauda ruestringensis,Bacteria,3,0.000346709,0.000395127,0.000314749
D015179,species,111781,Leptolyngbya sp. PCC 7376,Bacteria,3,0.000704969,0.000592691,0.000311839
D015179,species,112009,Ignatzschineria larvae,Bacteria,3,0.000277583,0.000221696,0.000118314
D015179,species,112234,Chryseobacterium joostei,Bacteria,3,0.006064673,0.00576247,0.000917437
D015179,species,114884,Mycoplasma lipofaciens,Bacteria,3,0.000503059,0.000309878,0.000422687
D015179,species,118323,Oscillatoria acuminata,Bacteria,3,0.002087135,0.00177377,0.001347395
D015179,species,121163,Actinomyces suimastitidis,Bacteria,3,0.002102877,0.00177377,0.002117786
D015179,species,123841,Helicobacter canadensis,Bacteria,3,0.001722194,0.00188051,0.000707427
D015179,species,124919,Corynebacterium sp. ATCC 43833,Bacteria,3,0.005934837,0.00355707,0.004673494
D015179,species,126385,Providencia alcalifaciens,Bacteria,3,0.002753393,0.00192082,0.002269237
D015179,species,131112,Arcanobacterium phocae,Bacteria,3,0.001554315,0.000732086,0.002050792
D015179,species,132919,Rhodococcus jostii,Bacteria,3,0.00119459,0.00138295,0.001081117
D015179,species,132920,Exiguobacterium antarcticum,Bacteria,3,0.004266937,0.0027889,0.003289567
D015179,species,134536,Paraburkholderia caledonica,Bacteria,3,0.025672508,0.00380699,0.040394629
D015179,species,134676,Actinoplanes sp. SE50/110,Bacteria,3,0.001048162,0.000987818,0.000615738
D015179,species,134821,Ureaplasma parvum,Bacteria,3,0.002466918,0.00354755,0.001966061
D015179,species,135719,Sphingobium amiense,Bacteria,3,0.007402433,0.00405745,0.005981543
D015179,species,136093,Globicatella sulfidifaciens,Bacteria,3,0.265418186,0.141167,0.344756115
D015179,species,136094,Thermocrinis albus,Bacteria,3,0.000465074,0.000422962,0.000290861
D015179,species,136241,Mycoplasma haemocanis,Bacteria,3,0.00271038,0.000934811,0.003874166
D015179,species,137658,Pseudomonas indica,Bacteria,3,0.001218629,0.000422962,0.001577367
D015179,species,138563,Helicobacter cetorum,Bacteria,3,0.005654147,0.00588768,0.002373801
D015179,species,138853,Mesoplasma lactucae,Bacteria,3,0.000948139,0.000640324,0.001113319
D015179,species,142842,Selenihalanaerobacter shriftii,Bacteria,3,0.00235859,0.00231782,0.000606234
D015179,species,144185,Leifsonia aquatica,Bacteria,3,0.005925897,0.00709509,0.002551505
D015179,species,146786,Thermosynechococcus elongatus,Bacteria,3,0.000305495,0.000309878,9.19E-05
D015179,species,148447,Paraburkholderia phymatum,Bacteria,3,0.00143923,0.000211481,0.002175674
D015179,species,149017,Arcanobacterium hippocoleae,Bacteria,3,0.002500661,0.00195545,0.002346745
D015179,species,152260,Chloroflexus aggregans,Bacteria,3,0.001318943,0.000211481,0.001967351
D015179,species,159743,Paenibacillus terrae,Bacteria,3,0.018770867,0.0186103,0.00150439
D015179,species,159896,Microbacterium gubbeenense,Bacteria,3,0.001156582,0.00169116,0.000993231
D015179,species,160660,Acidihalobacter prosperus,Bacteria,3,0.0005473,0.000467405,0.000538923
D015179,species,163359,Acidiferrobacter thiooxydans,Bacteria,3,0.001081504,0.000783067,0.001236911
D015179,species,163879,Bacillus decolorationis,Bacteria,3,0.000528731,0.000623791,0.00047779
D015179,species,164757,Mycobacterium sp. JLS,Bacteria,3,0.001851748,0.00118538,0.001523747
D015179,species,168471,Laribacter hongkongensis,Bacteria,3,0.008608545,0.0120544,0.006661769
D015179,species,169050,Gelidibacter mesophilus,Bacteria,3,0.0025739,0.00246348,0.000418696
D015179,species,169177,Exiguobacterium undae,Bacteria,3,0.009480027,0.00532132,0.00961688
D015179,species,169679,Clostridium saccharobutylicum,Bacteria,3,0.090417933,0.105697,0.028887331
D015179,species,171194,Vitellibacter vladivostokensis,Bacteria,3,0.000687637,0.000640324,0.000216651
D015179,species,171284,Mycoplasma cynos,Bacteria,3,0.003125517,0.00402842,0.002583747
D015179,species,180916,Cellvibrio fulvus,Bacteria,3,0.00957153,0.00886886,0.007389634
D015179,species,184607,Crocinitomix catalasitica,Bacteria,3,0.00035479,0.000413488,0.00031896
D015179,species,187137,Oceanithermus profundus,Bacteria,3,0.000496043,0.000211481,0.00054258
D015179,species,187493,Thalassolituus oleivorans,Bacteria,3,0.002131087,0.000309878,0.003252179
D015179,species,190146,Actinotignum urinale,Bacteria,3,0.044982769,0.0072648,0.071255344
D015179,species,194436,Methylobacterium sp. PC30.44,Bacteria,3,0.001713138,0.00188743,0.001168378
D015179,species,200616,Rhodoplanes cryptolactis,Bacteria,3,0.001985817,0.00192082,0.00155975
D015179,species,209462,Bacillus pichinotyi,Bacteria,3,0.022602575,0.000445268,0.038754662
D015179,species,212767,Mycobacterium sp. JS623,Bacteria,3,0.000258488,0.000197564,0.000144024
