phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D013274,species,298163,Patulibacter minatonensis,Bacteria,57,0.00451921,0.00298864,0.003852831
D013274,species,373054,Calditerricola satsumensis,Bacteria,57,0.005168588,0.00342524,0.004289198
D013274,species,442714,Ulvibacter antarcticus,Bacteria,57,0.007754623,0.0034153,0.00901949
D013274,species,490188,Hydrocarboniphaga daqingensis,Bacteria,57,0.008220563,0.00321906,0.013430864
D013274,species,574963,Wandonia haliotis,Bacteria,57,0.003835823,0.00291741,0.002029619
D013274,species,1138822,Lactobacillus curieae,Bacteria,57,0.004630459,0.00291528,0.00556874
D013274,species,1304158,Salinisphaera halophila,Bacteria,57,0.00469523,0.00321906,0.002829899
D013274,species,1766719,Caviibacter abscessus,Bacteria,57,0.007705471,0.00428431,0.006949325
D013274,species,927,Halothiobacillus neapolitanus,Bacteria,56,0.003793204,0.002936485,0.003315523
D013274,species,1314,Streptococcus pyogenes,Bacteria,56,0.012143015,0.002650775,0.035930189
D013274,species,1501,Clostridium pasteurianum,Bacteria,56,0.005872125,0.00361121,0.005058824
D013274,species,1688,Bifidobacterium cuniculi,Bacteria,56,0.004345335,0.00276901,0.004402049
D013274,species,37637,Corynebacterium pseudodiphtheriticum,Bacteria,56,0.0045322,0.0035821,0.002377321
D013274,species,66084,Wolbachia sp. wRi,Bacteria,56,0.005180993,0.00347514,0.005207006
D013274,species,233055,Desulfitobacterium dichloroeliminans,Bacteria,56,0.007313032,0.003706525,0.00840571
D013274,species,314282,Psychromonas sp. CNPT3,Bacteria,56,0.017596021,0.00585835,0.035088381
D013274,species,426226,Flavobacterium subsaxonicum,Bacteria,56,0.00505547,0.003057975,0.008049918
D013274,species,732242,Bacteroides paurosaccharolyticus,Bacteria,56,0.004114875,0.00309617,0.002461762
D013274,species,887061,Methylovorus sp. MP688,Bacteria,56,0.005162715,0.003282685,0.004146931
D013274,species,887357,Arthrobacter sp. KOPRI 25535,Bacteria,56,0.0040101,0.00266874,0.002722224
D013274,species,1707527,Brevibacillus sediminis,Bacteria,56,0.003577715,0.002969595,0.001624483
D013274,species,1087,Rhodovibrio salinarum,Bacteria,55,0.004844069,0.00350533,0.003704647
D013274,species,2150,Acholeplasma modicum,Bacteria,55,0.00498838,0.0032898,0.003865823
D013274,species,2734,Symbiobacterium thermophilum,Bacteria,55,0.004043249,0.00308385,0.002023916
D013274,species,28049,Acidothermus cellulolyticus,Bacteria,55,0.004665302,0.0029096,0.004775516
D013274,species,29372,Clostridium thermobutyricum,Bacteria,55,0.003667791,0.00291741,0.001895288
D013274,species,41211,Desulfotomaculum sp.,Bacteria,55,0.004499596,0.00303223,0.002984414
D013274,species,52022,Meiothermus silvanus,Bacteria,55,0.007183009,0.00331763,0.009022093
D013274,species,53368,Hamadaea tsunoensis,Bacteria,55,0.00717122,0.00445216,0.007810671
D013274,species,55206,Spirochaeta smaragdinae,Bacteria,55,0.005992182,0.00382117,0.006916945
D013274,species,76853,Solibacillus silvestris,Bacteria,55,0.004181713,0.00310849,0.003403495
D013274,species,219301,Brachybacterium muris,Bacteria,55,0.006654614,0.00350582,0.007246764
D013274,species,288000,Bradyrhizobium sp. BTAi1,Bacteria,55,0.007449434,0.00318066,0.012058095
D013274,species,418702,Azonexus hydrophilus,Bacteria,55,0.00579729,0.00349981,0.009028656
D013274,species,453215,Desulfocella sp. DSM 2056,Bacteria,55,0.003835475,0.00307314,0.001942511
D013274,species,748280,Pseudogulbenkiania sp. NH8B,Bacteria,55,0.008593525,0.00331444,0.02434841
D013274,species,537,Iodobacter fluviatilis,Bacteria,54,0.004466701,0.002874725,0.004126607
D013274,species,582,Morganella morganii,Bacteria,54,0.005522875,0.00337293,0.00485074
D013274,species,1888,Streptomyces albus,Bacteria,54,0.003903924,0.00292436,0.00274289
D013274,species,2024,Thermoactinomyces intermedius,Bacteria,54,0.00420101,0.002888005,0.003435784
D013274,species,34105,Streptobacillus moniliformis,Bacteria,54,0.00416906,0.00267293,0.003689063
D013274,species,37925,Thermocrispum agreste,Bacteria,54,0.005513808,0.003594315,0.00388856
D013274,species,47493,Lactobacillus panis,Bacteria,54,0.005397184,0.00302626,0.007027508
D013274,species,100716,Chloroherpeton thalassium,Bacteria,54,0.004413033,0.00307894,0.00436988
D013274,species,113560,Actinoplanes consettensis,Bacteria,54,0.006493167,0.00526071,0.004764715
D013274,species,229204,Flavobacterium frigoris,Bacteria,54,0.003743962,0.002869145,0.002067989
D013274,species,307480,Chryseobacterium vrystaatense,Bacteria,54,0.009393286,0.00350699,0.018756161
D013274,species,310767,Zoogloea oryzae,Bacteria,54,0.004534845,0.002947025,0.004052333
D013274,species,872396,Bacillus daqingensis,Bacteria,54,0.006743529,0.004699235,0.005629609
D013274,species,879567,Desulfovibrio piezophilus,Bacteria,54,0.005032063,0.003155345,0.004073911
D013274,species,1113737,Bacillus sp. NBRC 101223,Bacteria,54,0.003568712,0.002827745,0.00191508
D013274,species,86,Hyphomonas jannaschiana,Bacteria,53,0.004120576,0.0030281,0.003120698
D013274,species,998,Flexibacter flexilis,Bacteria,53,0.004194033,0.00298989,0.003610649
D013274,species,2006,Thermobispora bispora,Bacteria,53,0.005859657,0.00283174,0.008861316
D013274,species,45663,Desulfohalobium retbaense,Bacteria,53,0.004336513,0.0030422,0.002831398
D013274,species,57706,Citrobacter braakii,Bacteria,53,0.00430929,0.00324739,0.002642996
D013274,species,59839,Paenibacillus alginolyticus,Bacteria,53,0.005348526,0.00352237,0.004747957
D013274,species,202604,Moorella mulderi,Bacteria,53,0.005150892,0.00352522,0.003651406
D013274,species,312277,Flavobacterium indicum,Bacteria,53,0.005111211,0.00301377,0.007441388
D013274,species,401562,Aureimonas ureilytica,Bacteria,53,0.005214624,0.00354384,0.005330514
D013274,species,421628,Ectothiorhodospira haloalkaliphila,Bacteria,53,0.004319651,0.00293582,0.00405982
D013274,species,667303,Salinirepens amamiensis,Bacteria,53,0.004781672,0.00319112,0.003974211
D013274,species,927677,Synechocystis sp. PCC 7509,Bacteria,53,0.041097601,0.0146897,0.108024683
D013274,species,1071849,Aeromicrobium sp. CCBAU 10887,Bacteria,53,0.00519692,0.00309406,0.008002575
D013274,species,1121832,Fodinicurvata sediminis,Bacteria,53,0.004383655,0.00269622,0.003962569
D013274,species,1411316,Pedobacter sp.,Bacteria,53,0.005661581,0.00328181,0.007293158
D013274,species,1611423,Flavobacterium sp. DSM 9626,Bacteria,53,0.004026516,0.00299877,0.002865278
D013274,species,252,Halomonas halmophila,Bacteria,52,0.003148371,0.00259829,0.001689876
D013274,species,948,Anaplasma phagocytophilum,Bacteria,52,0.003769141,0.00304048,0.001949804
D013274,species,986,Flavobacterium johnsoniae,Bacteria,52,0.005317926,0.003622995,0.00426549
D013274,species,1732,Eubacterium oxidoreducens,Bacteria,52,0.003946535,0.003178455,0.001830906
D013274,species,29539,Thermoleophilum album,Bacteria,52,0.004587375,0.002997685,0.003723566
D013274,species,34018,Rhodospirillum centenum,Bacteria,52,0.004411851,0.003106825,0.003021876
D013274,species,54006,Peptoniphilus ivorii,Bacteria,52,0.003927185,0.00269874,0.003164712
D013274,species,76517,Campylobacter hominis,Bacteria,52,0.00570092,0.00374392,0.004214035
D013274,species,86170,Syntrophothermus lipocalidus,Bacteria,52,0.005833153,0.00306387,0.006783744
D013274,species,86663,Bacillus carboniphilus,Bacteria,52,0.0044797,0.002758935,0.003834444
D013274,species,91844,Candidatus Portiera aleyrodidarum,Bacteria,52,0.003281708,0.002927385,0.001387
D013274,species,99675,Clostridium putrefaciens,Bacteria,52,0.005530427,0.00371084,0.004803561
D013274,species,178900,Acetobacter cerevisiae,Bacteria,52,0.004686243,0.003116395,0.003765966
D013274,species,265606,Rhodopirellula baltica,Bacteria,52,0.005279975,0.00314075,0.004451408
D013274,species,320778,Photobacterium ganghwense,Bacteria,52,0.004009955,0.00298215,0.002878184
D013274,species,402648,Streptomyces hainanensis,Bacteria,52,0.004107975,0.002783435,0.0030269
D013274,species,524288,Sandarakinorhabdus sp. JC2488,Bacteria,52,0.004489267,0.00316383,0.003325852
D013274,species,546364,Amycolatopsis australiensis,Bacteria,52,0.007264183,0.00490189,0.005786928
D013274,species,626938,Succinatimonas hippei,Bacteria,52,0.004504575,0.003183905,0.004217427
D013274,species,1403547,Anoxybacillus sp. YIM 342,Bacteria,52,0.003962008,0.002840865,0.003692829
D013274,species,1527,Anaerocolumna aminovalerica,Bacteria,51,0.004121188,0.00320873,0.002406294
D013274,species,1550,Clostridium subterminale,Bacteria,51,0.004146105,0.00308385,0.002496049
D013274,species,29423,Legionella oakridgensis,Bacteria,51,0.003679952,0.00281373,0.002885163
D013274,species,29527,Syntrophobacter wolinii,Bacteria,51,0.00414097,0.00286755,0.003301684
D013274,species,47853,Micromonospora carbonacea,Bacteria,51,0.004565274,0.00341204,0.002728385
D013274,species,50960,Helicobacter trogontum,Bacteria,51,0.0051584,0.00298713,0.00571211
D013274,species,53358,Intrasporangium calvum,Bacteria,51,0.003680447,0.00274055,0.002370607
D013274,species,86957,Selenomonas lacticifex,Bacteria,51,0.003455624,0.00297566,0.001607837
D013274,species,100053,Leptospira alexanderi,Bacteria,51,0.004489585,0.00308385,0.002814313
D013274,species,104955,Lactobacillus frumenti,Bacteria,51,0.010939569,0.00323478,0.034981107
D013274,species,121608,Paenibacillus koleovorans,Bacteria,51,0.004308865,0.00309406,0.003194987
D013274,species,143495,Aneurinibacillus thermoaerophilus,Bacteria,51,0.004771806,0.0028364,0.005385547
D013274,species,150122,Curtobacterium herbarum,Bacteria,51,0.003800817,0.0029129,0.002278099
D013274,species,198092,Roseomonas rosea,Bacteria,51,0.005978989,0.00380011,0.008634303
D013274,species,360911,Exiguobacterium sp. AT1b,Bacteria,51,0.006704608,0.00382,0.008195439
D013274,species,633813,Rhodothermus profundi,Bacteria,51,0.004224917,0.00307324,0.004281007
D013274,species,762212,Bifidobacterium biavatii,Bacteria,51,0.003637778,0.00295902,0.001893503
D013274,species,996801,Polaribacter reichenbachii,Bacteria,51,0.004393891,0.00322165,0.002328955
D013274,species,1463870,Streptomyces sp. NRRL F-5702,Bacteria,51,0.004282018,0.00312354,0.003036431
D013274,species,1849103,Flexivirga endophytica,Bacteria,51,0.005746224,0.00298989,0.005682128
D013274,species,645,Aeromonas salmonicida,Bacteria,50,0.005761572,0.003155345,0.008847472
D013274,species,1069,Rhodomicrobium vannielii,Bacteria,50,0.00436006,0.002831365,0.005062771
D013274,species,29303,Streptomyces cattleya,Bacteria,50,0.003770314,0.003088955,0.002284387
D013274,species,33909,Pseudonocardia saturnea,Bacteria,50,0.005094658,0.003062085,0.008387528
D013274,species,76947,Sphingobium herbicidovorans,Bacteria,50,0.004686831,0.00319794,0.003397462
D013274,species,93220,Pandoraea pnomenusa,Bacteria,50,0.00369804,0.002717405,0.002550618
D013274,species,171401,Paenibacillus agarexedens,Bacteria,50,0.004191842,0.00302361,0.003097302
D013274,species,228229,Lactobacillus saerimneri,Bacteria,50,0.003473282,0.0028478,0.00174137
D013274,species,484498,Oleibacter marinus,Bacteria,50,0.003683983,0.002716565,0.00257883
D013274,species,543877,Altererythrobacter marensis,Bacteria,50,0.005164804,0.003220355,0.005916964
D013274,species,1144661,Acinetobacter sp. CIP 101934,Bacteria,50,0.00468144,0.003409885,0.004725456
D013274,species,1416779,Chryseobacterium zeae,Bacteria,50,0.003518912,0.00288284,0.001870413
D013274,species,1507,Clostridium sp. ATCC 29733,Bacteria,49,0.00404577,0.00290368,0.002745884
D013274,species,33990,Rickettsia bellii,Bacteria,49,0.003685816,0.0029096,0.002009592
D013274,species,68237,Streptomyces mediolani,Bacteria,49,0.003625277,0.0029096,0.001926443
D013274,species,77608,Pseudoalteromonas distincta,Bacteria,49,0.005686271,0.00342067,0.005434154
D013274,species,99656,[Clostridium] fimetarium,Bacteria,49,0.004538636,0.00326573,0.003229555
D013274,species,101070,Rummeliibacillus pycnus,Bacteria,49,0.004332766,0.00314723,0.003058442
D013274,species,124919,Corynebacterium sp. ATCC 43833,Bacteria,49,0.007259869,0.00375827,0.008327998
D013274,species,148604,Lactobacillus ingluviei,Bacteria,49,0.005466329,0.00290368,0.006391157
D013274,species,156981,Cellulomonas hominis,Bacteria,49,0.00437086,0.00285902,0.004350477
D013274,species,180311,Hespellia stercorisuis,Bacteria,49,0.008162322,0.00363016,0.008658576
D013274,species,306546,Marinimicrobium agarilyticum,Bacteria,49,0.004657946,0.00342067,0.003265048
D013274,species,327840,Bosea sp. STM 358,Bacteria,49,0.004082529,0.00291316,0.003959377
D013274,species,367279,Pseudonocardia ailaonensis,Bacteria,49,0.004500408,0.00318066,0.004449884
D013274,species,390877,Nisaea denitrificans,Bacteria,49,0.00438695,0.00306063,0.002902879
D013274,species,651143,Fibrella aestuarina,Bacteria,49,0.009284424,0.00440373,0.013603728
D013274,species,994619,Arthrobacter sp. KOPRI 25827,Bacteria,49,0.004326718,0.00250777,0.003921799
D013274,species,1113769,Hymenobacter sp. NBRC 101362,Bacteria,49,0.004785061,0.0029129,0.006674018
D013274,species,1652017,Novosphingobium sp. YIM78034,Bacteria,49,0.003460107,0.00281373,0.001588293
D013274,species,1820336,Colwellia sediminilitoris,Bacteria,49,0.00528581,0.0032305,0.004721083
D013274,species,1710,Cellulosimicrobium cellulans,Bacteria,48,0.004774186,0.00264804,0.006472275
D013274,species,2153,Asteroleplasma anaerobium,Bacteria,48,0.004256661,0.00302369,0.002904462
D013274,species,2291,Desulfobacter hydrogenophilus,Bacteria,48,0.00871531,0.003587,0.014971843
D013274,species,47312,Tsukamurella pulmonis,Bacteria,48,0.003646847,0.00302497,0.002058023
D013274,species,53423,Thermodesulfovibrio islandicus,Bacteria,48,0.008878143,0.004322275,0.018128302
D013274,species,149017,Arcanobacterium hippocoleae,Bacteria,48,0.003844597,0.00292134,0.001997666
D013274,species,200475,Brumimicrobium glaciale,Bacteria,48,0.004242723,0.003080545,0.002846574
D013274,species,348442,Georgenia ruanii,Bacteria,48,0.003460266,0.00266762,0.00246254
D013274,species,415229,Pseudoxanthomonas spadix,Bacteria,48,0.005327069,0.003349405,0.004723259
D013274,species,702114,Methylomonas koyamae,Bacteria,48,0.004325592,0.003025475,0.003373486
D013274,species,1033854,Thioalkalivibrio sulfidiphilus,Bacteria,48,0.004421674,0.00314387,0.002903377
D013274,species,1069985,Pedobacter kyungheensis,Bacteria,48,0.004933823,0.003355935,0.00429677
D013274,species,33,Myxococcus fulvus,Bacteria,47,0.003849323,0.00298989,0.001920621
D013274,species,61,Vitreoscilla stercoraria,Bacteria,47,0.005016187,0.00298713,0.00516936
D013274,species,1022,Beggiatoa alba,Bacteria,47,0.003769873,0.00298713,0.001700857
D013274,species,1687,Bifidobacterium coryneforme,Bacteria,47,0.004341352,0.00301377,0.003138942
D013274,species,28077,Nitrospirillum amazonense,Bacteria,47,0.004797484,0.00314723,0.003367401
D013274,species,78342,Bifidobacterium gallicum,Bacteria,47,0.004775254,0.00286845,0.005133849
D013274,species,80816,Haliangium ochraceum,Bacteria,47,0.004015127,0.00324739,0.002111327
D013274,species,129921,Amycolatopsis keratiniphila,Bacteria,47,0.007126605,0.00354384,0.008362312
D013274,species,147645,Paracoccus yeei,Bacteria,47,0.003937677,0.00295902,0.003022513
D013274,species,189425,Paenibacillus graminis,Bacteria,47,0.004028626,0.00326573,0.001977309
D013274,species,270495,Fangia hongkongensis,Bacteria,47,0.004083553,0.00336825,0.002157715
D013274,species,359917,Paenibacillus sepulcri,Bacteria,47,0.004333126,0.00288534,0.003965408
D013274,species,431554,Spirosoma spitsbergense,Bacteria,47,0.005517427,0.00318066,0.005603776
D013274,species,524289,Sphingomonas sp. JC2489,Bacteria,47,0.004994999,0.00303223,0.005165416
D013274,species,887341,Arthrobacter sp. KOPRI 25437,Bacteria,47,0.004069462,0.00315189,0.00246977
D013274,species,1124835,Chryseobacterium carnipullorum,Bacteria,47,0.003667519,0.00301659,0.002155355
D013274,species,1236906,Neptunomonas sp. BPy-1,Bacteria,47,0.003642327,0.00267795,0.003048523
D013274,species,1442385,Flavihumibacter cheonanensis,Bacteria,47,0.003744563,0.00307314,0.001622734
D013274,species,1371,Marinococcus halophilus,Bacteria,46,0.005917241,0.00334856,0.005870617
D013274,species,28214,Sphingomonas sp.,Bacteria,46,0.003188955,0.00269524,0.001415945
D013274,species,36741,Mycoplasma feliminutum,Bacteria,46,0.003981596,0.0028971,0.002533365
D013274,species,40543,Sneathia sanguinegens,Bacteria,46,0.004817773,0.002986725,0.007022694
D013274,species,46228,Ruminococcus lactaris,Bacteria,46,0.003421845,0.002660285,0.00221936
D013274,species,55518,Magnetospirillum gryphiswaldense,Bacteria,46,0.004588538,0.003649,0.002521313
D013274,species,59841,Paenibacillus kobensis,Bacteria,46,0.00571873,0.003626805,0.005536901
D013274,species,70998,Lewinella persica,Bacteria,46,0.003671223,0.002915285,0.002016476
D013274,species,78257,Bifidobacterium saeculare,Bacteria,46,0.004508361,0.002982775,0.003844432
D013274,species,80867,Acidovorax avenae,Bacteria,46,0.004980505,0.00306848,0.003965224
D013274,species,81895,Prosthecomicrobium pneumaticum,Bacteria,46,0.004280397,0.003047165,0.002906662
D013274,species,136468,Vibrio lentus,Bacteria,46,0.003710708,0.00294547,0.002644913
D013274,species,174922,Treponema refringens,Bacteria,46,0.004805888,0.00271142,0.004695886
D013274,species,225326,Corynebacterium halotolerans,Bacteria,46,0.004328088,0.002610695,0.004090008
D013274,species,346912,Labrys miyagiensis,Bacteria,46,0.004820316,0.003467205,0.003701384
D013274,species,377615,Thermobacillus composti,Bacteria,46,0.004366149,0.003517745,0.002671482
D013274,species,458711,Desulfovibrio marinisediminis,Bacteria,46,0.005563369,0.00326148,0.005017465
D013274,species,484882,Roseomonas stagni,Bacteria,46,0.005950555,0.00324755,0.009434618
D013274,species,490979,Rubellimicrobium aerolatum,Bacteria,46,0.004985737,0.002951395,0.005481315
D013274,species,653930,Pseudomonas bauzanensis,Bacteria,46,0.004897173,0.00316719,0.004572694
D013274,species,765414,Paraburkholderia bannensis,Bacteria,46,0.004035259,0.00311878,0.002485803
D013274,species,884684,Mageeibacillus indolicus,Bacteria,46,0.005474097,0.00316071,0.006210196
D013274,species,1076594,Acetobacter okinawensis,Bacteria,46,0.005259255,0.00361158,0.006695018
D013274,species,1177728,Varibaculum sp. CCUG 31793,Bacteria,46,0.004815212,0.0033713,0.003991626
D013274,species,1382803,Chromobacterium amazonense,Bacteria,46,0.004814725,0.003044865,0.003833461
D013274,species,375,Bradyrhizobium japonicum,Bacteria,45,0.00411293,0.00314723,0.002564642
D013274,species,966,Oceanospirillum linum,Bacteria,45,0.00460778,0.00306382,0.002978992
D013274,species,1556,Gottschalkia acidurici,Bacteria,45,0.004664331,0.00298864,0.003404124
D013274,species,1603,Lactobacillus amylophilus,Bacteria,45,0.004238576,0.0029096,0.002810197
D013274,species,2223,Methanosaeta concilii,Archaea,45,0.005653005,0.00382117,0.004538734
D013274,species,45070,Legionella nautarum,Bacteria,45,0.003920924,0.00319112,0.001881526
D013274,species,52689,Acetobacterium bakii,Bacteria,45,0.004779254,0.00349981,0.003825703
D013274,species,58344,Streptomyces celluloflavus,Bacteria,45,0.004899994,0.00354384,0.003744389
D013274,species,99907,Alkalibacterium olivapovliticus,Bacteria,45,0.003479893,0.0025697,0.001980449
D013274,species,114884,Mycoplasma lipofaciens,Bacteria,45,0.004254679,0.00331763,0.002463884
D013274,species,131568,Kineococcus radiotolerans,Bacteria,45,0.004868912,0.00268348,0.005393609
D013274,species,134536,Paraburkholderia caledonica,Bacteria,45,0.004189248,0.00268889,0.003984652
D013274,species,169292,Corynebacterium aurimucosum,Bacteria,45,0.004237844,0.00306382,0.002749147
D013274,species,298654,Frankia sp. EuI1c,Bacteria,45,0.005007021,0.00344495,0.004197412
D013274,species,303240,Lactobacillus uvarum,Bacteria,45,0.002993508,0.00278381,0.001069578
D013274,species,385025,Cycloclasticus sp. P1,Bacteria,45,0.003713297,0.0029129,0.002090922
D013274,species,437505,Granulosicoccus antarcticus,Bacteria,45,0.003185935,0.00278381,0.001346831
D013274,species,489758,Hymenobacter deserti,Bacteria,45,0.007362875,0.00394446,0.012520034
D013274,species,504796,Actinomadura sp. CPCC201357,Bacteria,45,0.005204978,0.00342524,0.003852525
D013274,species,557332,Pontibacter xinjiangensis,Bacteria,45,0.005404858,0.00366784,0.004413557
D013274,species,644281,Methanocaldococcus sp. FS406-22,Archaea,45,0.004509652,0.00344495,0.00276876
D013274,species,673860,Aciduliprofundum sp. MAR08-339,Archaea,45,0.009783732,0.00366784,0.025634163
D013274,species,259,Sphingobacterium thalpophilum,Bacteria,44,0.003746411,0.00309632,0.001748786
D013274,species,28130,Prevotella disiens,Bacteria,44,0.06226525,0.002827105,0.368197251
D013274,species,29323,Thermoanaerobacter brockii,Bacteria,44,0.003769055,0.002970845,0.002595348
D013274,species,29546,Lawsonia intracellularis,Bacteria,44,0.005101671,0.003349765,0.004516647
D013274,species,33036,Anaerococcus tetradius,Bacteria,44,0.003178852,0.002833585,0.001286416
D013274,species,33942,Brevibacillus thermoruber,Bacteria,44,0.005417704,0.00353682,0.004896536
D013274,species,46467,Halocella cellulosilytica,Bacteria,44,0.010538714,0.0071494,0.014134573
D013274,species,189426,Paenibacillus odorifer,Bacteria,44,0.004617813,0.002825075,0.005404887
D013274,species,343517,Paenibacillus barengoltzii,Bacteria,44,0.005609317,0.003039645,0.006011675
D013274,species,511435,Candidatus Azobacteroides pseudotrichonymphae,Bacteria,44,0.013536894,0.004171845,0.025421035
D013274,species,626935,Collinsella tanakaei,Bacteria,44,0.003584389,0.002691575,0.002322023
D013274,species,650643,Alistipes sp. RMA 9912,Bacteria,44,0.00441364,0.002891045,0.003810383
D013274,species,931534,Lactobacillus senioris,Bacteria,44,0.004105758,0.003154925,0.002606102
D013274,species,1113752,Polaribacter sp. NBRC 101306,Bacteria,44,0.003393725,0.00279808,0.001980179
D013274,species,687,Vibrio gazogenes,Bacteria,43,0.017475287,0.00562746,0.038497689
D013274,species,831,Butyrivibrio fibrisolvens,Bacteria,43,0.004925474,0.00298659,0.004439977
D013274,species,1991,Actinomadura cremea,Bacteria,43,0.00540595,0.00302883,0.005810601
D013274,species,33008,Rhodococcus globerulus,Bacteria,43,0.004165469,0.0030422,0.004524843
D013274,species,33964,Leuconostoc citreum,Bacteria,43,0.003560002,0.00274416,0.002154537
D013274,species,36819,Amycolatopsis azurea,Bacteria,43,0.004321734,0.00318715,0.003052867
D013274,species,54911,Brevibacillus choshinensis,Bacteria,43,0.004243397,0.00289067,0.003352438
D013274,species,91823,Legionella gresilensis,Bacteria,43,0.004115218,0.00288534,0.00264121
D013274,species,94625,Ochrobactrum intermedium,Bacteria,43,0.004085504,0.002849,0.003410569
D013274,species,119864,Marinomonas mediterranea,Bacteria,43,0.004875625,0.00319112,0.00402552
D013274,species,168384,Marvinbryantia formatexigens,Bacteria,43,0.004531999,0.00297938,0.00463045
D013274,species,247634,marine gamma proteobacterium HTCC2148,Bacteria,43,0.004223642,0.00305213,0.002951496
D013274,species,268407,Paenibacillus wynnii,Bacteria,43,0.003566498,0.0026743,0.002104019
D013274,species,340095,Thermodesulfovibrio thiophilus,Bacteria,43,0.00434069,0.00286755,0.005040281
D013274,species,471827,Candidatus Desulforudis audaxviator,Bacteria,43,0.004300073,0.00341204,0.00312864
D013274,species,499229,Tepidanaerobacter acetatoxydans,Bacteria,43,0.006157392,0.00303223,0.008231743
D013274,species,716816,Oceanicoccus sagamiensis,Bacteria,43,0.006688017,0.00296991,0.009637274
D013274,species,946677,Flavobacterium chilense,Bacteria,43,0.003545719,0.00259081,0.002276717
D013274,species,1113728,Alcanivorax sp. NBRC 101098,Bacteria,43,0.004024609,0.00316346,0.002454192
D013274,species,1113973,Lactococcus sp. NBRC 106034,Bacteria,43,0.005887039,0.00354384,0.00574296
D013274,species,659,Photobacterium phosphoreum,Bacteria,42,0.00590699,0.003105545,0.010496793
D013274,species,1008,Saprospira grandis,Bacteria,42,0.004737476,0.003583645,0.004284857
D013274,species,1333,Streptococcus criceti,Bacteria,42,0.003669021,0.002876445,0.00204579
D013274,species,1426,Geobacillus thermoglucosidasius,Bacteria,42,0.016811944,0.00328709,0.045682798
D013274,species,1616,Weissella kandleri,Bacteria,42,0.00710671,0.003155345,0.011708993
D013274,species,29362,[Clostridium] papyrosolvens,Bacteria,42,0.00365813,0.00273649,0.002226982
D013274,species,39482,[Eubacterium] contortum,Bacteria,42,0.004012139,0.00300771,0.002596379
D013274,species,45393,Methylophilus leisingeri,Bacteria,42,0.002868373,0.00251023,0.001079937
D013274,species,84163,Cryptobacterium curtum,Bacteria,42,0.004777033,0.00309968,0.00427074
D013274,species,160660,Acidihalobacter prosperus,Bacteria,42,0.005915621,0.004239535,0.004935439
D013274,species,405557,Micrococcus xinjiangensis,Bacteria,42,0.00350474,0.002812575,0.001643371
D013274,species,540747,Roseovarius indicus,Bacteria,42,0.004578286,0.00312695,0.003177159
D013274,species,1071880,Sphingobacterium sp. CCBAU 10953,Bacteria,42,0.005056347,0.00316762,0.005092392
D013274,species,1167604,Streptomyces catbensis,Bacteria,42,0.005682481,0.003035515,0.005813062
D013274,species,1246,Leuconostoc lactis,Bacteria,41,0.003526666,0.00289067,0.001913816
D013274,species,1455,Bacillus badius,Bacteria,41,0.004564531,0.00331444,0.002910056
D013274,species,1709,Cellulomonas biazotea,Bacteria,41,0.003213152,0.00286919,0.001590314
D013274,species,28898,Campylobacter helveticus,Bacteria,41,0.00292717,0.00268348,0.00109693
D013274,species,42094,Ureaplasma diversum,Bacteria,41,0.006017485,0.00331444,0.007186634
D013274,species,65511,Actinocorallia aurea,Bacteria,41,0.004357704,0.00318715,0.003155767
D013274,species,73779,Methylocaldum gracile,Bacteria,41,0.004131573,0.0032898,0.002098069
D013274,species,84405,Hippea maritima,Bacteria,41,0.004612401,0.00305213,0.003521636
D013274,species,160799,Paenibacillus borealis,Bacteria,41,0.003978053,0.00320873,0.002406572
D013274,species,293256,Desulfovibrio alkalitolerans,Bacteria,41,0.005212478,0.00393996,0.003712018
D013274,species,309886,Deinococcus apachensis,Bacteria,41,0.00345553,0.00238715,0.002084858
D013274,species,421000,Sulfitobacter donghicola,Bacteria,41,0.003837548,0.00298989,0.002657125
D013274,species,549295,Flavihumibacter petaseus,Bacteria,41,0.004123999,0.00313785,0.002519822
D013274,species,990268,Vibrio maritimus,Bacteria,41,0.004452058,0.00301377,0.003948091
D013274,species,1113770,Pedobacter sp. NBRC 101363,Bacteria,41,0.003157624,0.00285486,0.001397792
D013274,species,1137799,Endozoicomonas numazuensis,Bacteria,41,0.003964227,0.0030422,0.003200489
D013274,species,1346286,Dysgonomonas macrotermitis,Bacteria,41,0.003286895,0.00287447,0.001161477
D013274,species,297,Hydrogenophilus thermoluteolus,Bacteria,40,0.007729337,0.004836685,0.008747695
D013274,species,52699,Aeromicrobium fastidiosum,Bacteria,40,0.006485045,0.003245595,0.008870026
D013274,species,56457,Xanthomonas pisi,Bacteria,40,0.004260178,0.0034504,0.002628433
D013274,species,125602,Desulfococcus biacutus,Bacteria,40,0.003593456,0.00288389,0.001653655
D013274,species,165096,Weissella koreensis,Bacteria,40,0.009095905,0.00333711,0.020906844
D013274,species,171685,Bacillus murimartini,Bacteria,40,0.003896858,0.0031625,0.002178524
D013274,species,257708,Roseomonas gilardii,Bacteria,40,0.003528338,0.002809865,0.00193597
D013274,species,279369,Sphingopyxis baekryungensis,Bacteria,40,0.021523453,0.003460345,0.054278099
D013274,species,281714,Nocardioides alkalitolerans,Bacteria,40,0.003409804,0.0028402,0.002000202
