phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D015212,species,448181,Rhizobium selenitireducens,Bacteria,10,0.000503129,0.000400356,0.00038741
D015212,species,452084,Chryseobacterium aquaticum,Bacteria,10,0.001631302,0.000407751,0.003787281
D015212,species,460870,Lactobacillus nodensis,Bacteria,10,0.003353678,0.00258947,0.00373219
D015212,species,470756,Bacillus sp. YIM C209,Bacteria,10,0.000478677,0.000342514,0.000279728
D015212,species,504469,Enterovibrio nigricans,Bacteria,10,0.000447691,0.000379376,0.000250347
D015212,species,534635,Mucilaginibacter rigui,Bacteria,10,0.000407382,0.000353716,0.000209463
D015212,species,540747,Roseovarius indicus,Bacteria,10,0.00051038,0.000468574,0.000257666
D015212,species,545533,Alishewanella jeotgali,Bacteria,10,0.000505504,0.000404363,0.000280049
D015212,species,551459,Chryseobacterium piscicola,Bacteria,10,0.000499029,0.000475147,0.000237616
D015212,species,551546,Rhodoplanes pokkaliisoli,Bacteria,10,0.0004295,0.00038793,0.000180147
D015212,species,553088,Chitiniphilus shinanonensis,Bacteria,10,0.000364541,0.000295348,0.00021397
D015212,species,633417,Aeromonas taiwanensis,Bacteria,10,0.00058358,0.000348907,0.000664696
D015212,species,664784,Haloechinothrix alba,Bacteria,10,0.00085425,0.000361939,0.001470378
D015212,species,683124,Flavobacterium haoranii,Bacteria,10,0.000744746,0.000432947,0.000892776
D015212,species,742013,Delftia sp. Cs1-4,Bacteria,10,0.000854755,0.000418393,0.001271948
D015212,species,999183,Arcanobacterium canis,Bacteria,10,0.000426188,0.000437958,0.000167593
D015212,species,1050174,Corynebacterium epidermidicanis,Bacteria,10,0.000777017,0.000370315,0.000929217
D015212,species,1078663,Mesorhizobium sp. ORS 3678,Bacteria,10,0.000454034,0.000421718,0.000168149
D015212,species,1111069,Thermus sp. CCB_US3_UF1,Bacteria,10,0.000381989,0.000364589,0.000154474
D015212,species,1113613,Paenibacillus sp. NBRC 13579,Bacteria,10,0.00068507,0.000564694,0.000562666
D015212,species,1113815,Paracoccus sp. NBRC 101723,Bacteria,10,0.000458838,0.000317685,0.00040753
D015212,species,1113894,Alcanivorax sp. NBRC 102023,Bacteria,10,0.000409243,0.000324347,0.000256482
D015212,species,1143711,Paenibacillus frigoriresistens,Bacteria,10,0.000482839,0.000432947,0.000213751
D015212,species,1173023,Fischerella sp. PCC 9431,Bacteria,10,0.000430915,0.00038176,0.000249887
D015212,species,1173111,Lihuaxuella thermophila,Bacteria,10,0.000498522,0.000489468,0.000222137
D015212,species,1206085,Jatrophihabitans endophyticus,Bacteria,10,0.000502059,0.000404855,0.000418612
D015212,species,1226322,Oscillibacter sp. KLE 1728,Bacteria,10,0.671732,0.351295,0.9543496
D015212,species,1248939,Pasteurellaceae bacterium CCUG 17204,Bacteria,10,0.000429903,0.000350354,0.000242855
D015212,species,1329370,Halomonas qiaohouensis,Bacteria,10,0.000650373,0.000502578,0.000519719
D015212,species,1411122,Hymenobacter luteus,Bacteria,10,0.000409037,0.00038292,0.000171372
D015212,species,1456591,Temperatibacter marinus,Bacteria,10,0.000366784,0.000345468,0.000176913
D015212,species,1746657,Chitinophaga sp. HBUM179491,Bacteria,10,0.000480361,0.00045898,0.000226547
D015212,species,1775539,Acidovorax sp. JCM 10072,Bacteria,10,0.000628391,0.000554173,0.000407713
D015212,species,54,Nannocystis exedens,Bacteria,9,0.000413526,0.000406969,9.64E-05
D015212,species,108,Spirosoma linguale,Bacteria,9,0.00038484,0.000363099,0.000118913
D015212,species,254,Chryseobacterium indoltheticum,Bacteria,9,0.000465716,0.000440696,0.000208238
D015212,species,297,Hydrogenophilus thermoluteolus,Bacteria,9,0.001153803,0.00041981,0.001794431
D015212,species,380,Sinorhizobium fredii,Bacteria,9,0.000470758,0.000363099,0.000287809
D015212,species,417,Methylomonas clara,Bacteria,9,0.000518916,0.00040274,0.000317434
D015212,species,456,Legionella jordanis,Bacteria,9,0.000331529,0.000296678,0.00010577
D015212,species,747,Pasteurella multocida,Bacteria,9,0.001437471,0.00041981,0.001816335
D015212,species,1069,Rhodomicrobium vannielii,Bacteria,9,0.000295311,0.000273489,0.000104801
D015212,species,1176,Aphanizomenon flos-aquae,Bacteria,9,0.00046737,0.000406969,0.000278714
D015212,species,1275,Kocuria rosea,Bacteria,9,0.000892154,0.00037985,0.000889679
D015212,species,1317,Streptococcus downei,Bacteria,9,0.010519046,0.000780281,0.018366984
D015212,species,1381,Atopobium minutum,Bacteria,9,0.166432549,0.00318603,0.435113501
D015212,species,1451,Paenibacillus amylolyticus,Bacteria,9,0.00034492,0.000305499,0.000167548
D015212,species,1454,Bacillus azotoformans,Bacteria,9,0.000447812,0.000429817,0.000200284
D015212,species,1457,Alicyclobacillus cycloheptanicus,Bacteria,9,0.000371478,0.000363099,8.57E-05
D015212,species,1610,Lactobacillus coryniformis,Bacteria,9,0.113215798,0.00464188,0.188160546
D015212,species,1616,Weissella kandleri,Bacteria,9,0.000439604,0.000412761,0.000251014
D015212,species,2107,Mycoplasma pulmonis,Bacteria,9,0.000389855,0.000360779,0.000153897
D015212,species,2122,Mycoplasma pirum,Bacteria,9,0.000765103,0.000327836,0.001371087
D015212,species,2139,Spiroplasma clarkii,Bacteria,9,0.040908435,0.00387537,0.109369655
D015212,species,28095,Burkholderia gladioli,Bacteria,9,0.000356772,0.000296678,0.000177344
D015212,species,33010,Propionibacterium avidum,Bacteria,9,0.000410941,0.000296678,0.000247382
D015212,species,33047,Bartonella vinsonii,Bacteria,9,0.000344256,0.000321928,0.000157101
D015212,species,33910,Amycolatopsis mediterranei,Bacteria,9,0.00029898,0.000338691,7.43E-05
D015212,species,34007,Paracoccus versutus,Bacteria,9,0.000327413,0.000320858,0.00010831
D015212,species,34010,Azospirillum halopraeferens,Bacteria,9,0.000366334,0.000276193,0.000206763
D015212,species,37922,Nesterenkonia halobia,Bacteria,9,0.002019323,0.000688691,0.002883427
D015212,species,38502,Blastococcus aggregatus,Bacteria,9,0.002329416,0.000320858,0.005673079
D015212,species,40216,Acinetobacter radioresistens,Bacteria,9,0.000840059,0.00040274,0.001288483
D015212,species,40682,Sphingomonas mali,Bacteria,9,0.000329096,0.000338691,9.54E-05
D015212,species,45065,Legionella geestiana,Bacteria,9,0.000482497,0.000410753,0.000373679
D015212,species,45656,Desulfonema limicola,Bacteria,9,0.000432926,0.000429817,0.000181608
D015212,species,49283,Paenibacillus thiaminolyticus,Bacteria,9,0.000793595,0.00037985,0.001293887
D015212,species,51048,Actinobacillus porcinus,Bacteria,9,0.005421942,0.00244397,0.007113657
D015212,species,51195,Desulfofustis glycolicus,Bacteria,9,0.000415161,0.00043259,0.000158397
D015212,species,51665,Aerococcus urinaeequi,Bacteria,9,0.000452415,0.00041981,0.000135963
D015212,species,53254,Bosea thiooxidans,Bacteria,9,0.000522156,0.000363099,0.000379141
D015212,species,56698,Sulfurospirillum arsenophilum,Bacteria,9,0.001302507,0.000268767,0.00275464
D015212,species,66851,Methanobrevibacter oralis,Archaea,9,0.013088505,0.00637694,0.021593923
D015212,species,67255,Streptomyces achromogenes,Bacteria,9,0.000434936,0.000412761,0.000135447
D015212,species,67576,Rheinheimera baltica,Bacteria,9,0.000283608,0.000216295,0.000118352
D015212,species,68270,Streptomyces spectabilis,Bacteria,9,0.000413426,0.000392314,0.000157526
D015212,species,71657,Lonsdalea quercina,Bacteria,9,0.003882923,0.00156056,0.004981971
D015212,species,85701,Bartonella tribocorum,Bacteria,9,0.000492351,0.000321928,0.000336411
D015212,species,86304,Saccharophagus degradans,Bacteria,9,0.000303358,0.000276193,8.19E-05
D015212,species,89053,Gordonia amicalis,Bacteria,9,0.00057517,0.000412761,0.000447573
D015212,species,90244,Oligella ureolytica,Bacteria,9,0.000356635,0.000360779,8.89E-05
D015212,species,90732,Desulfobacula phenolica,Bacteria,9,0.000482285,0.00041981,0.000299751
D015212,species,90746,Paracoccus sp. MBIC4036,Bacteria,9,0.000320906,0.000321928,9.66E-05
D015212,species,93466,Fervidobacterium pennivorans,Bacteria,9,0.000359748,0.000321928,0.000165032
D015212,species,102862,Proteus penneri,Bacteria,9,0.057507556,0.00878982,0.116156489
D015212,species,103817,Janibacter terrae,Bacteria,9,0.001151655,0.000392314,0.001653239
D015212,species,119858,Bacillus sonorensis,Bacteria,9,0.000297501,0.000305499,6.77E-05
D015212,species,125288,Ornithinimicrobium humiphilum,Bacteria,9,0.000519013,0.000507331,0.000231239
D015212,species,125614,Thiothrix disciformis,Bacteria,9,0.001325384,0.000412761,0.002772907
D015212,species,126157,Psychrobacillus psychrodurans,Bacteria,9,0.000550143,0.000429817,0.000333069
D015212,species,134605,Fusobacterium equinum,Bacteria,9,0.036307171,0.00464188,0.057175229
D015212,species,158898,Gordonia westfalica,Bacteria,9,0.000892249,0.000366079,0.001268029
D015212,species,166939,Allofustis seminis,Bacteria,9,0.000375056,0.000338691,0.000155127
D015212,species,167643,Ilyobacter insuetus,Bacteria,9,0.000370234,0.000305499,0.000166347
D015212,species,171288,Mycoplasma molare,Bacteria,9,0.000493799,0.000467215,0.000177252
D015212,species,180197,Giesbergeria anulus,Bacteria,9,0.000405161,0.00040274,0.000117328
D015212,species,186651,Microvirga subterranea,Bacteria,9,0.000316969,0.000327836,0.000117777
D015212,species,187868,Acidovorax valerianellae,Bacteria,9,0.000431317,0.000467215,0.000184107
D015212,species,190721,Ralstonia insidiosa,Bacteria,9,0.000338887,0.000320858,9.60E-05
D015212,species,194867,Sphingomonas sp. ATCC 31555,Bacteria,9,0.000301833,0.000268767,9.26E-05
D015212,species,195253,Synechococcus sp. PCC 6312,Bacteria,9,0.000346668,0.000320858,0.000112202
D015212,species,210889,bacterium SG-3,Bacteria,9,0.000428194,0.000410753,0.000174646
D015212,species,210996,Hapalosiphon delicatulus,Bacteria,9,0.000470423,0.000321928,0.000321047
D015212,species,255507,Arcobacter cibarius,Bacteria,9,0.000384056,0.000363099,0.000183316
D015212,species,256466,Pseudomonas japonica,Bacteria,9,0.000569265,0.000467215,0.000276858
D015212,species,304895,Catenulispora acidiphila,Bacteria,9,0.0002879,0.000268767,8.69E-05
D015212,species,326522,Neisseria animaloris,Bacteria,9,0.000367793,0.000268767,0.000177223
D015212,species,327160,Candidatus Accumulibacter phosphatis,Bacteria,9,0.000560764,0.000485982,0.000226348
D015212,species,327277,Bifidobacterium crudilactis,Bacteria,9,0.002476393,0.000412761,0.006191171
D015212,species,331992,Kamptonema formosum,Bacteria,9,0.000357721,0.00037985,0.000126112
D015212,species,337701,Roseovarius pacificus,Bacteria,9,0.000373348,0.000410753,0.000107617
D015212,species,354356,Niastella koreensis,Bacteria,9,0.000299712,0.000245274,0.000124472
D015212,species,356302,Chitinimonas koreensis,Bacteria,9,0.00041446,0.000327836,0.000234675
D015212,species,360056,Schlesneria paludicola,Bacteria,9,0.000379318,0.000392314,0.000131219
D015212,species,361575,Pseudarthrobacter phenanthrenivorans,Bacteria,9,0.000357246,0.000338691,0.00011539
D015212,species,364032,Sulfurivirga caldicuralii,Bacteria,9,0.000401269,0.00040274,0.000164699
D015212,species,372463,Oceanobacillus profundus,Bacteria,9,0.000494166,0.000485982,0.000189258
D015212,species,376219,Arthrospira sp. PCC 8005,Bacteria,9,0.000312979,0.000296678,0.000100954
D015212,species,401471,Undibacterium parvum,Bacteria,9,0.000421851,0.000360779,0.000156446
D015212,species,411489,Clostridium sp. L2-50,Bacteria,9,6.39176,7.46873,2.983705461
D015212,species,417223,Nesterenkonia sp. YIM 90725,Bacteria,9,0.000513372,0.000321928,0.000612892
D015212,species,428712,Jonquetella anthropi,Bacteria,9,0.000880217,0.000353977,0.001668931
D015212,species,437897,Megamonas funiformis,Bacteria,9,1.301651111,0.19807,1.658438753
D015212,species,457387,Bacteroides sp. 1_1_30,Bacteria,9,1.386818889,1.02871,0.971010575
D015212,species,461393,Actinomyces massiliensis,Bacteria,9,0.000957281,0.000429817,0.000832206
D015212,species,540746,Rudaea cellulosilytica,Bacteria,9,0.000430593,0.000320858,0.000294624
D015212,species,582857,Aliiglaciecola litoralis,Bacteria,9,0.000387103,0.00037985,0.000137105
D015212,species,653930,Pseudomonas bauzanensis,Bacteria,9,0.000391987,0.000429817,0.000126152
D015212,species,666685,Rhodanobacter denitrificans,Bacteria,9,0.000323879,0.000320858,0.000107527
D015212,species,671224,Selenomonas artemidis,Bacteria,9,0.001970239,0.000618816,0.003153812
D015212,species,754476,Methylophaga nitratireducenticrescens,Bacteria,9,0.001235135,0.00040274,0.001768127
D015212,species,754477,Methylophaga frappieri,Bacteria,9,0.000358162,0.000363099,0.000100978
D015212,species,870908,Thalassobius maritimus,Bacteria,9,0.000378245,0.000276193,0.000264264
D015212,species,874156,Erythrobacter marinus,Bacteria,9,0.000450491,0.00044436,0.000182588
D015212,species,948756,Paenibacillus macquariensis,Bacteria,9,0.004799387,0.00041981,0.010630762
D015212,species,1113631,Paracoccus sp. NBRC 14911,Bacteria,9,0.000430694,0.000406969,0.000213818
D015212,species,1113632,Mesorhizobium sp. NBRC 14996,Bacteria,9,0.00036875,0.000360779,0.000162022
D015212,species,1113661,Sphingomonas sp. NBRC 15917,Bacteria,9,0.000554101,0.000507331,0.0003146
D015212,species,1113670,Sporosarcina sp. NBRC 100704,Bacteria,9,0.000746959,0.000397972,0.00095891
D015212,species,1195760,Wenyingzhuangia marina,Bacteria,9,0.000508091,0.000485369,0.000230696
D015212,species,1273132,Liberibacter crescens,Bacteria,9,0.000500163,0.000327836,0.000379976
D015212,species,1295382,Methylogaea oryzae,Bacteria,9,0.000820641,0.000397972,0.00134346
D015212,species,1295609,Thermodesulfobacterium geofontis,Bacteria,9,0.000385974,0.000360779,0.000172615
D015212,species,1302685,Chryseobacterium takakiae,Bacteria,9,0.000443635,0.00040274,0.000249255
D015212,species,1386898,Bacillus sp. KMM 6752,Bacteria,9,0.000793451,0.00040274,0.001294496
D015212,species,1391911,Micrococcus aloeverae,Bacteria,9,0.000704823,0.000507331,0.000643484
D015212,species,1404244,Corynebacterium glyciniphilum,Bacteria,9,0.001233417,0.00044436,0.00201112
D015212,species,1427754,Microbispora amethystogenes,Bacteria,9,0.000349427,0.000273489,0.000167957
D015212,species,1437523,Domibacillus indicus,Bacteria,9,0.000412339,0.00040274,0.000155102
D015212,species,1638985,Lysinimicrobium rhizosphaerae,Bacteria,9,0.000395906,0.000360779,0.000175855
D015212,species,1644128,Rhodobacter sp. YIM 71281,Bacteria,9,0.000528067,0.000485369,0.000242557
D015212,species,1685010,Chryseobacterium sp. IHB B 10212,Bacteria,9,0.000413171,0.000320858,0.000205104
D015212,species,1869182,Nakamurella sp.,Bacteria,9,0.000586435,0.000410753,0.00054926
D015212,species,228,Pseudoalteromonas haloplanktis,Bacteria,8,0.000304301,0.000286436,8.08E-05
D015212,species,300,Pseudomonas mendocina,Bacteria,8,0.00044945,0.000406603,0.000233642
D015212,species,981,Persicobacter diffluens,Bacteria,8,0.000490213,0.00045715,0.000195775
D015212,species,1079,Blastochloris viridis,Bacteria,8,0.000361053,0.000373823,0.000116839
D015212,species,1800,Mycobacterium chubuense,Bacteria,8,0.002532914,0.000609148,0.005661864
D015212,species,2026,Thermoactinomyces vulgaris,Bacteria,8,0.000510152,0.000333264,0.000395613
D015212,species,2035,Curtobacterium flaccumfaciens,Bacteria,8,0.000436402,0.000380536,0.000197322
D015212,species,2100,Mycoplasma hyorhinis,Bacteria,8,0.000872323,0.000365503,0.001389039
D015212,species,2292,Desulfobacter latus,Bacteria,8,0.000373328,0.000313733,0.00021711
D015212,species,2293,Desulfobacter postgatei,Bacteria,8,0.000438021,0.000353843,0.000189344
D015212,species,29374,Filifactor villosus,Bacteria,8,0.000343675,0.000372965,9.37E-05
D015212,species,32049,Synechococcus sp. PCC 7002,Bacteria,8,0.000293288,0.000300663,8.09E-05
D015212,species,33996,Gluconacetobacter diazotrophicus,Bacteria,8,0.000475367,0.000407751,0.00026391
D015212,species,35622,Thermomonospora chromogena,Bacteria,8,0.000405013,0.000405367,0.000159797
D015212,species,35762,Planobispora rosea,Bacteria,8,0.000465556,0.000324882,0.000333526
D015212,species,35791,Rickettsia massiliae,Bacteria,8,0.000368079,0.000334299,0.000155
D015212,species,40269,Aliivibrio salmonicida,Bacteria,8,0.000322286,0.000324882,8.38E-05
D015212,species,43765,Corynebacterium amycolatum,Bacteria,8,0.002533994,0.000421502,0.005592691
D015212,species,43989,Cyanothece sp. ATCC 51142,Bacteria,8,0.00052508,0.000344308,0.00036958
D015212,species,44001,Caldicellulosiruptor saccharolyticus,Bacteria,8,0.000468102,0.000350895,0.00027864
D015212,species,47863,Micromonospora globosa,Bacteria,8,0.000381524,0.000267305,0.00022059
D015212,species,49896,Acetomicrobium flavidum,Bacteria,8,0.000514212,0.000498939,0.000235066
D015212,species,52763,Pullulanibacillus naganoensis,Bacteria,8,0.000658477,0.000513252,0.000390338
D015212,species,54010,Pseudonocardia asaccharolytica,Bacteria,8,0.000459045,0.000316668,0.000397356
D015212,species,54915,Brevibacillus reuszeri,Bacteria,8,0.000452354,0.000452896,0.000189159
D015212,species,57037,Lactobacillus zeae,Bacteria,8,0.008663473,0.006559905,0.005891152
D015212,species,58114,Glycomyces harbinensis,Bacteria,8,0.000367392,0.000395298,0.00010678
D015212,species,60547,Paraburkholderia glathei,Bacteria,8,0.000386625,0.00038176,7.83E-05
D015212,species,65656,Hydrogenophaga taeniospiralis,Bacteria,8,0.000375001,0.000342514,0.000194834
D015212,species,66883,Streptomyces cyaneofuscatus,Bacteria,8,0.00042741,0.000423833,0.000194993
D015212,species,66969,Legionella waltersii,Bacteria,8,0.001036262,0.000383369,0.001848662
D015212,species,67854,Actinobacillus succinogenes,Bacteria,8,0.000425626,0.000400356,0.000210814
D015212,species,69370,Microbacterium trichothecenolyticum,Bacteria,8,0.000708586,0.000390295,0.001048013
D015212,species,71388,Vibrio halioticoli,Bacteria,8,0.000471269,0.000426729,0.000208492
D015212,species,80679,Thioflavicoccus mobilis,Bacteria,8,0.000319322,0.00028615,0.000133834
D015212,species,81479,Rhodoferax antarcticus,Bacteria,8,0.000364372,0.000227894,0.000240454
D015212,species,83341,Gordonia rhizosphera,Bacteria,8,0.00044398,0.000423833,0.000135088
D015212,species,83656,Streptomyces tsukubensis,Bacteria,8,0.00059271,0.000363429,0.000630021
D015212,species,83767,Propionivibrio dicarboxylicus,Bacteria,8,0.000295186,0.000271018,9.95E-05
D015212,species,84025,Clostridium haemolyticum,Bacteria,8,0.000515617,0.000550773,0.000206909
D015212,species,86188,[Pseudomonas] geniculata,Bacteria,8,0.000479526,0.000335789,0.000397978
D015212,species,87732,Porphyrobacter sp. MBIC3936,Bacteria,8,0.000510827,0.00049635,0.00020188
D015212,species,102109,Desulfovibrio inopinatus,Bacteria,8,0.000837786,0.000329018,0.001413549
D015212,species,115561,Halomonas hydrothermalis,Bacteria,8,0.000317521,0.000301089,0.000102485
D015212,species,116089,Lactobacillus psittaci,Bacteria,8,0.018494467,0.007254315,0.026319772
D015212,species,129921,Amycolatopsis keratiniphila,Bacteria,8,0.000332546,0.000269666,0.00020792
D015212,species,132920,Exiguobacterium antarcticum,Bacteria,8,0.000428541,0.000421289,0.000151638
D015212,species,135735,Bacillus endophyticus,Bacteria,8,0.000901192,0.000322095,0.00169321
D015212,species,152331,Lactobacillus parabuchneri,Bacteria,8,0.052890624,0.004097935,0.104567855
D015212,species,154347,Thiorhodospira sibirica,Bacteria,8,0.000663521,0.000455036,0.000612903
D015212,species,163877,Virgibacillus necropolis,Bacteria,8,0.000776717,0.000283601,0.001401894
D015212,species,163879,Bacillus decolorationis,Bacteria,8,0.000504574,0.000411585,0.000317676
D015212,species,173361,Brachybacterium rhamnosum,Bacteria,8,0.000492489,0.000391455,0.000388445
D015212,species,176291,Lactobacillus vaccinostercus,Bacteria,8,0.002595078,0.001767925,0.002162693
D015212,species,179995,Anaerobiospirillum thomasii,Bacteria,8,0.008819575,0.00433903,0.013871707
D015212,species,191610,Corynebacterium atypicum,Bacteria,8,0.002541643,0.001055311,0.002767442
D015212,species,192903,Pseudozobellia thermophila,Bacteria,8,0.000441421,0.000370716,0.00024257
D015212,species,199441,Bacillus krulwichiae,Bacteria,8,0.000355757,0.000370315,0.000138167
D015212,species,202772,Zooshikella ganghwensis,Bacteria,8,0.000566642,0.00049635,0.00033066
D015212,species,203907,Candidatus Blochmannia floridanus,Bacteria,8,0.000542287,0.000416505,0.000342442
D015212,species,204934,Roseomonas genomospecies 5,Bacteria,8,0.000368713,0.000324347,0.000198412
D015212,species,218144,Vagococcus carniphilus,Bacteria,8,0.000375348,0.000271018,0.000226524
D015212,species,223958,Exiguobacterium oxidotolerans,Bacteria,8,0.000366533,0.000274841,0.000200119
D015212,species,228959,Maribacter ulvicola,Bacteria,8,0.000537558,0.00039983,0.000343185
D015212,species,231053,Saccharibacter floricola,Bacteria,8,0.000518158,0.000419334,0.000399964
D015212,species,256323,Marinobacter sediminum,Bacteria,8,0.000393003,0.000322095,0.000179141
D015212,species,263475,Viridibacillus arvi,Bacteria,8,0.027203586,0.004261515,0.058818011
D015212,species,264148,Millisia brevis,Bacteria,8,0.000302437,0.000241069,0.000164452
D015212,species,264636,Acholeplasma hippikon,Bacteria,8,0.00042725,0.000312257,0.000298889
D015212,species,268410,Rhodovarius lipocyclicus,Bacteria,8,0.000268743,0.000247835,8.27E-05
D015212,species,269069,Methylobacterium aminovorans,Bacteria,8,0.000426309,0.000407751,0.000139583
D015212,species,273676,Nocardioides oleivorans,Bacteria,8,0.000799463,0.000322846,0.001404039
D015212,species,285486,Streptomyces setonensis,Bacteria,8,0.00040748,0.000401898,0.000154982
D015212,species,287098,Loktanella rosea,Bacteria,8,0.000318253,0.000298526,0.000125839
D015212,species,287990,Marinitoga hydrogenitolerans,Bacteria,8,0.000535301,0.000541883,0.000252251
D015212,species,290732,Aminiphilus circumscriptus,Bacteria,8,0.000490262,0.000432085,0.000225899
D015212,species,312026,Paraburkholderia mimosarum,Bacteria,8,0.000562884,0.000541883,0.000264531
D015212,species,349106,Psychrobacter sp. PRwf-1,Bacteria,8,0.000414201,0.000412337,0.00017959
D015212,species,359303,Shewanella loihica,Bacteria,8,0.000339534,0.000346334,0.000103845
D015212,species,364030,Thiomonas delicata,Bacteria,8,0.002119505,0.002063615,0.001178001
D015212,species,375750,Synergistes sp. RMA 14551,Bacteria,8,0.00202552,0.000411757,0.004630214
D015212,species,379069,Galbibacter mesophilus,Bacteria,8,0.000393335,0.000402471,0.000115873
D015212,species,386056,Paraburkholderia ferrariae,Bacteria,8,0.000360162,0.000395298,0.000147065
D015212,species,387660,Sphingomonas anadarae,Bacteria,8,0.000413054,0.000421289,0.000152982
D015212,species,396595,Thioalkalivibrio sp. K90mix,Bacteria,8,0.000476885,0.000475846,0.000147829
D015212,species,418184,Sphingomonas molluscorum,Bacteria,8,0.000398301,0.000360028,0.000199626
D015212,species,425350,Brevibacillus sp. CCBAU 10756,Bacteria,8,0.000506805,0.000379736,0.000409327
D015212,species,426702,Alkalibacterium pelagium,Bacteria,8,0.00030215,0.000244011,0.000126233
D015212,species,431554,Spirosoma spitsbergense,Bacteria,8,0.000565634,0.000551063,0.000203531
D015212,species,452623,Pseudoclavibacter soli,Bacteria,8,0.000465031,0.000409865,0.000199098
D015212,species,455353,Bradyrhizobium sp. CCBAU 15544,Bacteria,8,0.000410837,0.000373098,0.000203059
D015212,species,456493,Saccharibacillus sacchari,Bacteria,8,0.000344523,0.000313179,0.000153312
D015212,species,498718,Slackia equolifaciens,Bacteria,8,0.005335458,0.003096955,0.004853515
D015212,species,510947,Lacibacter cauensis,Bacteria,8,0.000399941,0.000416279,0.000115967
D015212,species,515814,Nesterenkonia alba,Bacteria,8,0.001652427,0.001662455,0.001230258
D015212,species,519977,Bacillus korlensis,Bacteria,8,0.000436852,0.00038292,0.000261015
D015212,species,521157,Weissella sp. KLDS 7.0701,Bacteria,8,0.062814474,0.006046375,0.087721113
D015212,species,522485,Campylobacter avium,Bacteria,8,0.0003906,0.000404363,0.000103244
D015212,species,529704,Frateuria terrea,Bacteria,8,0.000391214,0.000364634,0.000165633
D015212,species,531844,Flavobacteriaceae bacterium 3519-10,Bacteria,8,0.000345343,0.000315085,0.000144392
D015212,species,547058,Kribbella sp. NBRC 104208,Bacteria,8,0.000418609,0.00038176,0.000135649
D015212,species,569599,Umboniibacter marinipuniceus,Bacteria,8,0.00049337,0.000358538,0.000440271
D015212,species,574650,Micrococcus terreus,Bacteria,8,0.000517693,0.000319646,0.000582984
D015212,species,579160,Halomonas sp. YIM 90512,Bacteria,8,0.00037609,0.000365503,0.00016281
D015212,species,589382,Agromyces flavus,Bacteria,8,0.00199797,0.001274915,0.002157271
D015212,species,624186,Blattabacterium sp. (Blattella germanica),Bacteria,8,0.0004835,0.00046988,0.000211972
D015212,species,627192,Sphingobium sp. SYK-6,Bacteria,8,0.000435382,0.000446476,0.000158145
D015212,species,644221,Arenicella xantha,Bacteria,8,0.001507438,0.00035913,0.002299495
D015212,species,692370,Altererythrobacter dongtanensis,Bacteria,8,0.000419504,0.00038793,0.000170958
D015212,species,742723,Lachnospiraceae bacterium 2_1_46FAA,Bacteria,8,1.0841925,0.293405,1.595983835
D015212,species,933942,Streptomyces sp. YIMM10388,Bacteria,8,0.000377651,0.000357378,0.000150451
D015212,species,985002,Staphylococcus argenteus,Bacteria,8,0.000539596,0.000317134,0.000652591
D015212,species,1071860,Brevundimonas sp. CCBAU 10915,Bacteria,8,0.000477449,0.000437958,0.000240921
D015212,species,1080712,Methanomassiliicoccus luminyensis,Archaea,8,0.24101625,0.2382,0.232574496
D015212,species,1086013,Gemmobacter megaterium,Bacteria,8,0.000418188,0.000441482,0.000185369
D015212,species,1113722,Sphingomonas sp. NBRC 101090,Bacteria,8,0.000377095,0.00038176,0.000152816
D015212,species,1113741,Bacillus sp. NBRC 101250,Bacteria,8,0.002089097,0.001349102,0.001846698
D015212,species,1118202,Cruoricaptor ignavus,Bacteria,8,0.000372484,0.000338264,0.000164709
D015212,species,1167604,Streptomyces catbensis,Bacteria,8,0.000534561,0.000442528,0.000379093
D015212,species,1184387,Mesotoga prima,Bacteria,8,0.000603019,0.000344004,0.000634796
D015212,species,1190813,Pseudoalteromonas shioyasakiensis,Bacteria,8,0.000399529,0.00040373,0.000135451
D015212,species,1385387,Streptococcus sp. MR-1949,Bacteria,8,0.001117744,0.000495425,0.001288396
D015212,species,1411123,Rhizobiales bacterium YIM 77505,Bacteria,8,0.00048918,0.000432085,0.000189701
D015212,species,1437339,Bradyrhizobium sp. CCBAU 51511,Bacteria,8,0.000395833,0.000357378,0.000190618
D015212,species,1463921,Streptomyces sp. NRRL S-920,Bacteria,8,0.000349525,0.000338264,0.000142399
D015212,species,1586267,Apibacter mensalis,Bacteria,8,0.000976773,0.000321393,0.001762089
D015212,species,1707394,Halomonas sp. JCM 11460,Bacteria,8,0.000368511,0.000358538,9.60E-05
D015212,species,1844654,Lysinibacillus sp. VKM B-751,Bacteria,8,0.000567272,0.000561863,0.000355395
D015212,species,165,Treponema saccharophilum,Bacteria,7,0.000445917,0.000360779,0.000232642
D015212,species,200,Campylobacter curvus,Bacteria,7,0.002215799,0.00108147,0.002216669
D015212,species,410,Methylobacterium organophilum,Bacteria,7,0.000433786,0.000552385,0.000209042
D015212,species,498,Psychrobacter immobilis,Bacteria,7,0.000324126,0.000265842,0.000142049
D015212,species,571,Klebsiella oxytoca,Bacteria,7,0.42248,0.03689,0.98122916
D015212,species,674,Vibrio mimicus,Bacteria,7,0.000567522,0.000338691,0.000681627
D015212,species,758,[Pasteurella] pneumotropica,Bacteria,7,0.005945367,0.00221572,0.01006845
