phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D003924,species,99286,Flavobacterium frigidarium,Bacteria,8,0.002316886,0.001022692,0.003110644
D003924,species,104102,Acetobacter tropicalis,Bacteria,8,0.003556987,0.00463809,0.002515744
D003924,species,111501,Muricauda ruestringensis,Bacteria,8,0.002437428,0.000774913,0.00443437
D003924,species,131111,Actinomyces turicensis,Bacteria,8,0.05691125,0.011815,0.122393835
D003924,species,136093,Globicatella sulfidifaciens,Bacteria,8,0.001390465,0.00020885,0.003324773
D003924,species,137730,Facklamia ignava,Bacteria,8,0.001139802,0.000217952,0.001897306
D003924,species,144185,Leifsonia aquatica,Bacteria,8,0.002588172,0.001335699,0.003498272
D003924,species,157673,[Mannheimia] succiniciproducens,Bacteria,8,0.000780232,0.000480626,0.000589366
D003924,species,157687,Leptotrichia wadei,Bacteria,8,0.000664999,0.000337949,0.000994075
D003924,species,158898,Gordonia westfalica,Bacteria,8,0.00022809,0.000176462,0.000132437
D003924,species,163011,Pseudomonas lini,Bacteria,8,0.000486405,0.0002563,0.000606967
D003924,species,163665,Dysgonomonas mossii,Bacteria,8,0.001227827,0.000329048,0.00187824
D003924,species,164514,Blattabacterium punctulatus,Bacteria,8,0.000632261,0.000262187,0.001119274
D003924,species,168471,Laribacter hongkongensis,Bacteria,8,0.00051703,0.00031831,0.000511759
D003924,species,176291,Lactobacillus vaccinostercus,Bacteria,8,0.001160752,0.000387984,0.001692749
D003924,species,186116,Geobacillus thermantarcticus,Bacteria,8,0.000315912,0.000240425,0.000304793
D003924,species,187303,Methylocystis sp. SC2,Bacteria,8,0.000224519,0.000201905,0.000106028
D003924,species,191770,Marinilactibacillus psychrotolerans,Bacteria,8,0.000364245,0.000347222,0.000189744
D003924,species,208596,Carnobacterium sp. 17-4,Bacteria,8,0.000835495,0.000355384,0.000902057
D003924,species,211008,Nostoc entophytum,Bacteria,8,0.000256918,0.000251666,9.83E-05
D003924,species,215690,Thermomonas fusca,Bacteria,8,0.002144085,0.000629141,0.002508142
D003924,species,216945,Spiroplasma syrphidicola,Bacteria,8,0.011844865,0.00700805,0.011263934
D003924,species,227943,Lactobacillus antri,Bacteria,8,0.024119905,0.0183133,0.020472394
D003924,species,234827,Candidatus Midichloria mitochondrii,Bacteria,8,0.001948667,0.00192579,0.001824678
D003924,species,236814,Chryseobacterium formosense,Bacteria,8,0.000354547,0.000306099,0.000220254
D003924,species,237446,Lactobacillus kitasatonis,Bacteria,8,0.001855718,0.000930824,0.002574229
D003924,species,256325,Psychrobacter maritimus,Bacteria,8,0.003746806,0.000447829,0.008077954
D003924,species,260337,beta proteobacterium HTCC379,Bacteria,8,0.00409826,0.00126881,0.005122845
D003924,species,265291,Comamonas badia,Bacteria,8,0.001273232,0.000244451,0.002648267
D003924,species,273168,Novosphingobium naphthalenivorans,Bacteria,8,0.002512971,0.001768111,0.00274262
D003924,species,273528,Exiguobacterium marinum,Bacteria,8,0.000212972,0.000188462,8.68E-05
D003924,species,281473,Jiangella gansuensis,Bacteria,8,0.000706398,0.000378566,0.001047811
D003924,species,283878,Leucobacter aridicollis,Bacteria,8,0.035052746,0.0309664,0.026622801
D003924,species,288768,Bordetella ansorpii,Bacteria,8,0.000904692,0.000648246,0.001057959
D003924,species,290588,Bacillus oshimensis,Bacteria,8,0.000645238,0.0002885,0.001085696
D003924,species,293552,Marinomonas polaris,Bacteria,8,0.001251248,0.001028424,0.001009513
D003924,species,299567,Adhaeribacter aquaticus,Bacteria,8,0.000281189,0.000265917,0.000187085
D003924,species,326544,Paraglaciecola psychrophila,Bacteria,8,0.000621067,0.000170035,0.001255022
D003924,species,327160,Candidatus Accumulibacter phosphatis,Bacteria,8,0.000384066,0.000270469,0.000331188
D003924,species,349106,Psychrobacter sp. PRwf-1,Bacteria,8,0.000501921,0.000199612,0.000649229
D003924,species,358766,Methanoregula boonei,Archaea,8,0.00027104,0.000268571,8.72E-05
D003924,species,367282,Deinococcus yunweiensis,Bacteria,8,0.001852165,0.000276279,0.004192911
D003924,species,367806,Blattabacterium sp. (Blatta orientalis),Bacteria,8,0.001923321,0.000579684,0.002330014
D003924,species,383631,Methylophilales bacterium HTCC2181,Bacteria,8,0.001739369,0.000175829,0.004148454
D003924,species,399363,Salinicoccus kunmingensis,Bacteria,8,0.000500599,0.000240425,0.000724708
D003924,species,404900,Geminicoccus roseus,Bacteria,8,0.001414388,0.00035808,0.002230761
D003924,species,412593,Thermosulfidibacter takaii,Bacteria,8,0.004047276,0.000867252,0.005176322
D003924,species,415229,Pseudoxanthomonas spadix,Bacteria,8,0.003852963,0.001698362,0.00444773
D003924,species,426226,Flavobacterium subsaxonicum,Bacteria,8,0.001769919,0.000485463,0.002249951
D003924,species,447217,Anaeromyxobacter sp. K,Bacteria,8,0.001997399,0.000246353,0.002617942
D003924,species,452084,Chryseobacterium aquaticum,Bacteria,8,0.0008269,0.000456344,0.000856
D003924,species,453230,Desulfarculus baarsii,Bacteria,8,0.00031544,0.000251284,0.000273611
D003924,species,454600,Gracilimonas tropica,Bacteria,8,0.000268264,0.000250543,0.000128603
D003924,species,468911,Lactobacillus hordei,Bacteria,8,0.001045625,0.000387642,0.001626548
D003924,species,473531,Nitrosococcus watsonii,Bacteria,8,0.000338872,0.000330183,0.000185233
D003924,species,477976,Calditerrivibrio nitroreducens,Bacteria,8,0.00046673,0.000232847,0.00051283
D003924,species,480391,Pediococcus argentinicus,Bacteria,8,0.000896761,0.000465073,0.000938752
D003924,species,488447,Burkholderia contaminans,Bacteria,8,0.000432739,0.000305856,0.000297259
D003924,species,492670,Bacillus velezensis,Bacteria,8,0.000245418,0.000212494,0.000147489
D003924,species,494026,Paenibacillus glacialis,Bacteria,8,0.000657584,0.000415608,0.000540011
D003924,species,501483,Leucobacter tardus,Bacteria,8,0.000427021,0.000158227,0.000696532
D003924,species,501571,Butyricicoccus pullicaecorum,Bacteria,8,0.0305075,0.009165,0.038394636
D003924,species,574963,Wandonia haliotis,Bacteria,8,0.000614158,0.000218694,0.000808747
D003924,species,646532,Litoricola marina,Bacteria,8,0.005890728,0.00388068,0.006566271
D003924,species,701529,Peptoniphilus sp. JCM 8143,Bacteria,8,0.000269786,0.000266802,8.75E-05
D003924,species,705309,Bifidobacterium sp. JCM 6439,Bacteria,8,0.004864989,0.001831469,0.008016041
D003924,species,745310,Sphingomonas sp. MM-1,Bacteria,8,0.000437748,0.000190419,0.000534071
D003924,species,792637,Comamonas sp. MBIC3885,Bacteria,8,0.000287495,0.000273016,0.000147381
D003924,species,929426,Bifidobacterium sp. JCM 7042,Bacteria,8,0.005431461,0.003776505,0.004302783
D003924,species,980427,Deinococcus wulumuqiensis,Bacteria,8,0.002390694,0.000928013,0.003268696
D003924,species,1073423,Carnobacterium iners,Bacteria,8,0.000285499,0.000298555,9.98E-05
D003924,species,1113805,Marinobacter sp. NBRC 101712,Bacteria,8,0.000270633,0.000268826,0.000143629
D003924,species,1114033,Lactobacillus sp. NBRC 107210,Bacteria,8,0.000216742,0.000220172,0.000107285
D003924,species,1169913,Vulcaniibacterium thermophilum,Bacteria,8,0.000463264,0.000210379,0.000594506
D003924,species,1173264,Leptolyngbya sp. PCC 6406,Bacteria,8,0.001397658,0.000250963,0.002195857
D003924,species,1385386,Streptococcus sp. MR-1933,Bacteria,8,0.000756288,0.000257675,0.001004092
D003924,species,1550609,Rheinheimera japonica,Bacteria,8,0.001545153,0.001175454,0.001288977
D003924,species,1609137,Streptomyces sp. NRRL F-4428,Bacteria,8,0.000460785,0.000151171,0.000815514
D003924,species,148,Spirochaeta bajacaliforniensis,Bacteria,7,0.000892005,0.000329542,0.000931837
D003924,species,253,Chryseobacterium indologenes,Bacteria,7,0.010010941,0.0029996,0.016580768
D003924,species,446,Legionella pneumophila,Bacteria,7,0.001046824,0.000260217,0.001950933
D003924,species,645,Aeromonas salmonicida,Bacteria,7,0.000406162,0.000378575,0.000233609
D003924,species,723,Actinobacillus ureae,Bacteria,7,0.008987553,0.00705642,0.005534153
D003924,species,758,[Pasteurella] pneumotropica,Bacteria,7,0.001175787,0.000153021,0.002725825
D003924,species,927,Halothiobacillus neapolitanus,Bacteria,7,0.000817291,0.00022211,0.001601351
D003924,species,960,Bacteriovorax stolpii,Bacteria,7,0.000185998,0.000135297,0.000100761
D003924,species,966,Oceanospirillum linum,Bacteria,7,0.006557737,0.0055368,0.004327917
D003924,species,1094,Chlorobium phaeovibrioides,Bacteria,7,0.000229031,0.000270343,8.12E-05
D003924,species,1251,Leuconostoc fallax,Bacteria,7,0.004001053,0.00396778,0.003268643
D003924,species,1376,Aerococcus urinae,Bacteria,7,0.000655892,0.000213794,0.001141806
D003924,species,1748,Propionibacterium acidipropionici,Bacteria,7,0.00061521,0.000488087,0.000572743
D003924,species,1774,Mycobacterium chelonae,Bacteria,7,0.000961353,0.000883341,0.000782659
D003924,species,1914,Streptomyces lavendulae,Bacteria,7,0.000389108,0.000213794,0.000288777
D003924,species,2061,Tsukamurella paurometabola,Bacteria,7,0.008473948,0.00598624,0.008616528
D003924,species,2153,Asteroleplasma anaerobium,Bacteria,7,0.008027127,0.000307515,0.014681409
D003924,species,13160,Brevundimonas bullata,Bacteria,7,0.000247917,0.000221845,0.000147591
D003924,species,28028,Corynebacterium flavescens,Bacteria,7,0.000826182,0.000173025,0.001639344
D003924,species,28258,Cobetia marina,Bacteria,7,0.000578714,0.00022211,0.000998393
D003924,species,29422,Legionella brunensis,Bacteria,7,0.000738139,0.000252929,0.001329474
D003924,species,29488,Photorhabdus luminescens,Bacteria,7,0.000339296,0.000310781,0.000160416
D003924,species,32013,Comamonas terrigena,Bacteria,7,0.000516014,0.000244044,0.000727047
D003924,species,33050,Sphingopyxis macrogoltabida,Bacteria,7,0.001638072,0.000976413,0.002144427
D003924,species,33883,Microbacterium arborescens,Bacteria,7,0.000412222,0.000443689,0.000172701
D003924,species,33946,Kurthia gibsonii,Bacteria,7,0.000291785,0.000199974,0.000206896
D003924,species,34004,Paracoccus aminovorans,Bacteria,7,0.000792158,0.000378575,0.000943928
D003924,species,35701,Heliobacterium modesticaldum,Bacteria,7,0.006957991,0.00474293,0.007201648
D003924,species,39645,Mesorhizobium ciceri,Bacteria,7,0.001683016,0.00106897,0.001791931
D003924,species,39766,Sulfurimonas denitrificans,Bacteria,7,0.000157099,0.000117226,8.56E-05
D003924,species,42777,Tsukamurella inchonensis,Bacteria,7,0.005074637,0.00406209,0.00354708
D003924,species,44001,Caldicellulosiruptor saccharolyticus,Bacteria,7,0.000195979,0.000153021,0.000117363
D003924,species,44575,Nitrosomonas cryotolerans,Bacteria,7,0.000198167,0.000164771,0.000108731
D003924,species,46240,Paenibacillus apiarius,Bacteria,7,0.00021415,0.0001817,0.000101598
D003924,species,51101,Brevibacillus agri,Bacteria,7,0.000398343,0.000213794,0.0004147
D003924,species,53444,Lactobacillus lindneri,Bacteria,7,0.002874926,0.000587536,0.003746474
D003924,species,59748,Candidatus Phytoplasma australiense,Bacteria,7,0.000271127,0.000266547,0.0001658
D003924,species,60133,Prevotella pallens,Bacteria,7,0.000568696,0.000266547,0.000903472
D003924,species,80867,Acidovorax avenae,Bacteria,7,0.001978698,0.000499934,0.002757619
D003924,species,80869,Acidovorax citrulli,Bacteria,7,0.00073597,0.000252383,0.000912934
D003924,species,80880,Hylemonella gracilis,Bacteria,7,0.00103317,0.000418463,0.001031771
D003924,species,81396,Paracoccus sp. MBIC3024,Bacteria,7,0.001635092,0.00110922,0.001496597
D003924,species,82367,Paracoccus pantotrophus,Bacteria,7,0.000866177,0.000164771,0.001626015
D003924,species,83615,Luteimonas mephitis,Bacteria,7,0.001812725,0.000534112,0.003104583
D003924,species,83816,Methanobrevibacter ruminantium,Archaea,7,0.019974474,0.00474293,0.035553632
D003924,species,89051,Gordonia desulfuricans,Bacteria,7,0.000416957,0.000504766,0.000217615
D003924,species,90730,Desulfosarcina cetonica,Bacteria,7,0.000452645,0.00025073,0.000689221
D003924,species,90736,Moritella marina,Bacteria,7,0.000167793,0.000129356,0.000100007
D003924,species,92647,Paraburkholderia tropica,Bacteria,7,0.000899707,0.000616193,0.001077422
D003924,species,93218,Pandoraea apista,Bacteria,7,0.002055516,0.000310453,0.002409956
D003924,species,98512,Brevundimonas sp. LMG 9564,Bacteria,7,0.000712645,0.000499934,0.000495305
D003924,species,109258,Desulfacinum hydrothermale,Bacteria,7,0.000945834,0.000394758,0.001141264
D003924,species,118246,Ureibacillus terrenus,Bacteria,7,0.000283221,0.000223517,0.000256012
D003924,species,126385,Providencia alcalifaciens,Bacteria,7,0.001853312,0.000699908,0.002236067
D003924,species,128944,Aerococcus urinaehominis,Bacteria,7,0.000362936,0.00025073,0.000284653
D003924,species,150120,Shewanella livingstonensis,Bacteria,7,0.003309084,0.000422826,0.006765189
D003924,species,154108,Psychrobacter submarinus,Bacteria,7,0.000500222,0.000531216,0.000347109
D003924,species,157225,Salinicoccus hispanicus,Bacteria,7,0.000716719,0.000261177,0.001220964
D003924,species,157228,Jeotgalicoccus psychrophilus,Bacteria,7,0.0017402,0.00133528,0.00178116
D003924,species,163003,Thermococcus cleftensis,Archaea,7,0.000291675,0.000284207,0.000165569
D003924,species,171399,Paenibacillus sp. DSM 6358,Bacteria,7,0.000239243,0.000221845,0.000129098
D003924,species,178356,Flavobacterium xinjiangense,Bacteria,7,0.000907674,0.000221845,0.001718046
D003924,species,181486,Pyrobaculum calidifontis,Archaea,7,0.000328565,0.000261177,0.000339069
D003924,species,203471,Tepidiphilus margaritifer,Bacteria,7,0.000366703,0.000223517,0.000435145
D003924,species,213588,Thermomonas hydrothermalis,Bacteria,7,0.000593415,0.00029996,0.00069139
D003924,species,216931,Spiroplasma alleghenense,Bacteria,7,0.005924599,0.000780652,0.009723711
D003924,species,216937,Spiroplasma floricola,Bacteria,7,0.006420918,0.00108137,0.010223742
D003924,species,216941,Spiroplasma leptinotarsae,Bacteria,7,0.005219108,0.00211193,0.008650489
D003924,species,232216,Chryseobacterium koreense,Bacteria,7,0.000560585,0.000284207,0.000700613
D003924,species,244366,Klebsiella variicola,Bacteria,7,0.007512857,0.00771,0.004210312
D003924,species,247644,marine gamma proteobacterium HTCC2188,Bacteria,7,0.004195407,0.000252383,0.00997565
D003924,species,251535,Candidatus Blochmannia vafer,Bacteria,7,0.000554883,0.000504766,0.000254234
D003924,species,252307,Robiginitalea biformata,Bacteria,7,0.002118142,0.000534112,0.002715878
D003924,species,259354,Desulfatibacillum alkenivorans,Bacteria,7,0.000504004,0.000167044,0.000722006
D003924,species,262324,Lysobacter gummosus,Bacteria,7,0.001860496,0.000836925,0.003275313
D003924,species,269259,Nitratiruptor tergarcus,Bacteria,7,0.000228382,0.000195845,0.00011631
D003924,species,270345,Azotobacter armeniacus,Bacteria,7,0.000450256,0.000221845,0.000603394
D003924,species,274537,Chlorobaculum limnaeum,Bacteria,7,0.000285361,0.00022211,0.0002408
D003924,species,290109,Xenorhabdus innexi,Bacteria,7,0.000161381,0.000135297,8.73E-05
D003924,species,293050,Rhodococcus kroppenstedtii,Bacteria,7,0.000733157,0.00027199,0.001030355
D003924,species,304901,Actinospica robiniae,Bacteria,7,0.000332605,0.00027199,0.000167744
D003924,species,313598,Polaribacter sp. MED152,Bacteria,7,0.001047164,0.0006921,0.000844801
D003924,species,330922,Psychrobacter cryohalolentis,Bacteria,7,0.00047666,0.000351679,0.000418661
D003924,species,339866,Thiomonas bhubaneswarensis,Bacteria,7,0.000287589,0.000213794,0.000241953
D003924,species,340095,Thermodesulfovibrio thiophilus,Bacteria,7,0.000672309,0.000195845,0.001198186
D003924,species,340956,Desulfovibrio frigidus,Bacteria,7,0.000648734,0.000307515,0.000688625
D003924,species,351604,Geobacter uraniireducens,Bacteria,7,0.00066801,0.000139488,0.001377726
D003924,species,355548,Halobacterium jilantaiense,Archaea,7,0.00071786,0.000391691,0.00096256
D003924,species,364030,Thiomonas delicata,Bacteria,7,0.000284545,0.000213794,0.000179353
D003924,species,380393,Lactobacillus namurensis,Bacteria,7,0.00112445,0.000632323,0.00150965
D003924,species,392838,Bacteroides propionicifaciens,Bacteria,7,0.002055039,0.000442617,0.002511652
D003924,species,393921,Porphyromonas crevioricanis,Bacteria,7,0.000228951,0.000154048,0.000159481
D003924,species,399579,Thermogymnomonas acidicola,Archaea,7,0.000203393,0.000153716,0.000120792
D003924,species,402648,Streptomyces hainanensis,Bacteria,7,0.003911488,0.00292924,0.003918536
D003924,species,404589,Anaeromyxobacter sp. Fw109-5,Bacteria,7,0.00037398,0.000181078,0.000369173
D003924,species,409978,Avibacterium sp. CCUG 18782,Bacteria,7,0.000674842,0.00025073,0.000708064
D003924,species,426114,Thiomonas arsenitoxydans,Bacteria,7,0.001356596,0.000757149,0.001562788
D003924,species,431269,Mycobacterium setense,Bacteria,7,0.001111569,0.000976413,0.000948366
D003924,species,451764,Microbacterium luticocti,Bacteria,7,0.000288982,0.000267056,0.000128279
D003924,species,470453,Moraxella pluranimalium,Bacteria,7,0.000518138,0.000442617,0.000540549
D003924,species,470842,Streptomyces sp. YIM C513,Bacteria,7,0.004478544,0.00378544,0.002387729
D003924,species,477675,Cohnella fontinalis,Bacteria,7,0.001737667,0.000199974,0.002012631
D003924,species,481366,Limnobacter litoralis,Bacteria,7,0.000280443,0.000213794,0.000244526
D003924,species,498846,Candidatus Korarchaeum cryptofilum,Archaea,7,0.000363028,0.000270343,0.000229574
D003924,species,512649,Vibrio azureus,Bacteria,7,0.00026696,0.000167044,0.00014788
D003924,species,517011,Stenotrophomonas chelatiphaga,Bacteria,7,0.000293036,0.000267056,0.000172564
D003924,species,528209,Lactobacillus kimchicus,Bacteria,7,0.001735158,0.000666331,0.002028157
D003924,species,531844,Flavobacteriaceae bacterium 3519-10,Bacteria,7,0.004794506,0.00148294,0.007716259
D003924,species,574560,Photorhabdus temperata,Bacteria,7,0.00712676,0.000341369,0.011893357
D003924,species,596085,Prevotella aurantiaca,Bacteria,7,0.000886916,0.000504766,0.001035364
D003924,species,619304,Neptunomonas antarctica,Bacteria,7,0.000959681,0.00034605,0.001071683
D003924,species,656366,Arthrobacter alpinus,Bacteria,7,0.000378589,0.000221845,0.000425208
D003924,species,666685,Rhodanobacter denitrificans,Bacteria,7,0.000238055,0.000195845,0.000165796
D003924,species,706566,Meniscus glaucopis,Bacteria,7,0.000213335,0.000252929,9.25E-05
D003924,species,755171,Peptoniphilus tyrrelliae,Bacteria,7,0.11300498,0.00498604,0.281184715
D003924,species,768536,Microbacterium sp. JCM 9634,Bacteria,7,0.000144636,0.000126192,5.68E-05
D003924,species,877455,Methanobacterium lacus,Archaea,7,0.000343892,0.000284207,0.00029624
D003924,species,882104,Methanoregula formicica,Archaea,7,0.000258941,0.000266547,8.41E-05
D003924,species,889268,Nannocystis pusilla,Bacteria,7,0.000187763,0.000181078,7.17E-05
D003924,species,907224,Peptoniphilus methioninivorax,Bacteria,7,0.003644481,0.000185879,0.006503228
D003924,species,996801,Polaribacter reichenbachii,Bacteria,7,0.001004199,0.000443689,0.001189993
D003924,species,1070870,Geodermatophilus nigrescens,Bacteria,7,0.000423072,0.000310781,0.000379065
D003924,species,1078392,Aggregatibacter sp. CCUG 36139,Bacteria,7,0.001221485,0.000789515,0.001154957
D003924,species,1095771,Ruminococcus sp. JC304,Bacteria,7,0.276657143,0.2613,0.128439078
D003924,species,1186051,Blattabacterium sp. (Blaberus giganteus),Bacteria,7,0.000260464,0.000213794,0.000177752
D003924,species,1295382,Methylogaea oryzae,Bacteria,7,0.000183164,0.000167044,8.55E-05
D003924,species,1389639,Achromobacter sp. CCUG 56089,Bacteria,7,0.000480989,0.000334088,0.000344932
D003924,species,1411150,Sphaerochaeta sp. DSM 26296,Bacteria,7,0.007507088,0.00534486,0.006407207
D003924,species,1516126,Dysgonomonas termitidis,Bacteria,7,0.000396951,0.000266547,0.000445632
D003924,species,1545044,Paracoccus sanguinis,Bacteria,7,0.001460565,0.000199974,0.002825249
D003924,species,190,Aquaspirillum serpens,Bacteria,6,0.012140016,0.001734534,0.024818661
D003924,species,238,Elizabethkingia meningoseptica,Bacteria,6,0.010333156,0.003371702,0.013428724
D003924,species,245,Flavobacterium aquatile,Bacteria,6,0.000567393,0.000393318,0.000578321
D003924,species,250,Chryseobacterium gleum,Bacteria,6,0.001621926,0.000793832,0.001900043
D003924,species,280,Xanthobacter autotrophicus,Bacteria,6,0.001727715,0.00030227,0.002930524
D003924,species,353,Azotobacter chroococcum,Bacteria,6,0.001823945,0.001001667,0.002072953
D003924,species,375,Bradyrhizobium japonicum,Bacteria,6,0.000212255,0.00021705,8.36E-05
D003924,species,449,Legionella hackeliae,Bacteria,6,0.000721109,0.000199349,0.001060866
D003924,species,500,Thermomicrobium roseum,Bacteria,6,0.000456988,0.000311574,0.00043043
D003924,species,628,Xenorhabdus nematophila,Bacteria,6,0.00072867,0.000362824,0.000811391
D003924,species,770,Anaplasma marginale,Bacteria,6,0.000290854,0.000290398,5.00E-05
D003924,species,888,Desulfobotulus sapovorans,Bacteria,6,0.000223233,0.000226185,6.75E-05
D003924,species,894,Desulfobulbus propionicus,Bacteria,6,0.001401907,0.000621256,0.002073215
D003924,species,1229,Nitrosococcus oceani,Bacteria,6,0.001038377,0.000264758,0.001851071
D003924,species,1399,Bacillus firmus,Bacteria,6,0.000237228,0.00025083,9.68E-05
D003924,species,1478,Bacillus simplex,Bacteria,6,0.001521902,0.000777577,0.001746772
D003924,species,1528,Eubacterium barkeri,Bacteria,6,0.000313405,0.000236101,0.000278743
D003924,species,1542,Clostridium novyi,Bacteria,6,0.00036129,0.000303766,0.000181976
D003924,species,1612,Lactobacillus farciminis,Bacteria,6,0.124403983,0.032555,0.221372107
D003924,species,1797,Mycobacterium thermoresistibile,Bacteria,6,0.000468006,0.000231196,0.000531002
D003924,species,1810,Mycobacterium vaccae,Bacteria,6,0.00031217,0.000213631,0.000285212
D003924,species,1894,Streptomyces aureofaciens,Bacteria,6,0.000241693,0.00021705,0.000108576
D003924,species,1957,Streptomyces sclerotialus,Bacteria,6,0.00047179,0.000237114,0.000514048
D003924,species,2052,Mobiluncus mulieris,Bacteria,6,0.000406521,0.000326075,0.000353888
D003924,species,2371,Xylella fastidiosa,Bacteria,6,0.000519004,0.000389261,0.000526567
D003924,species,13335,Anaerobiospirillum succiniciproducens,Bacteria,6,0.006400653,0.00587526,0.002160575
D003924,species,28042,Saccharopolyspora rectivirgula,Bacteria,6,0.000314297,0.00025972,0.000197886
D003924,species,28158,Bisgaard Taxon 3,Bacteria,6,0.000741824,0.000491507,0.000767847
D003924,species,28449,Neisseria subflava,Bacteria,6,0.004423333,0.004105,0.004044605
D003924,species,29419,Helicobacter canis,Bacteria,6,0.000966083,0.000154695,0.001287769
D003924,species,31973,Eggerthia catenaformis,Bacteria,6,0.000480767,0.000330914,0.000523844
D003924,species,32051,Synechococcus sp. WH 7803,Bacteria,6,0.003329475,0.000159244,0.005378234
D003924,species,33922,Mycoplasma agassizii,Bacteria,6,0.000414079,0.00038724,0.00021041
D003924,species,34071,Telluria mixta,Bacteria,6,0.000324891,0.000240425,0.000269619
D003924,species,35554,Geobacter sulfurreducens,Bacteria,6,0.000947162,0.000277227,0.001507315
D003924,species,36805,Microbacterium aurum,Bacteria,6,0.000273832,0.000297494,9.92E-05
D003924,species,36820,Gordonia aichiensis,Bacteria,6,0.000450513,0.000409205,0.000244545
D003924,species,37372,Helicobacter bilis,Bacteria,6,0.001081765,0.000256877,0.001975381
D003924,species,37692,Candidatus Phytoplasma mali,Bacteria,6,0.000247477,0.000217952,0.000110296
D003924,species,39480,[Eubacterium] angustum,Bacteria,6,0.000288454,0.000165908,0.000284063
D003924,species,39498,[Eubacterium] yurii,Bacteria,6,0.001954225,0.000304184,0.004150699
D003924,species,44253,Paenibacillus validus,Bacteria,6,0.001599274,0.000386212,0.002910077
D003924,species,44753,Tsukamurella spumae,Bacteria,6,0.002338876,0.00257796,0.001094262
D003924,species,46223,Thermoflavimicrobium dichotomicum,Bacteria,6,0.004594625,0.004832905,0.002590178
D003924,species,47229,Massilia timonae,Bacteria,6,0.000395923,0.000260655,0.000338353
D003924,species,47312,Tsukamurella pulmonis,Bacteria,6,0.007660413,0.00811636,0.003675423
D003924,species,49338,Desulfitobacterium hafniense,Bacteria,6,0.000284405,0.000291939,8.86E-05
D003924,species,53409,Pseudomonas coronafaciens,Bacteria,6,0.000898885,0.000293236,0.001259318
D003924,species,53463,Paracoccus solventivorans,Bacteria,6,0.000282173,0.000233515,0.00018948
D003924,species,54010,Pseudonocardia asaccharolytica,Bacteria,6,0.013607922,0.001185237,0.028524231
D003924,species,54913,Brevibacillus formosus,Bacteria,6,0.001617129,0.000329411,0.003113683
D003924,species,57664,Desulfuromonas thiophila,Bacteria,6,0.000178345,0.000126329,0.000109915
D003924,species,58135,Desulfotomaculum kuznetsovii,Bacteria,6,0.001788036,0.000482487,0.002391649
D003924,species,59840,Paenibacillus curdlanolyticus,Bacteria,6,0.000903245,0.000266078,0.001580119
D003924,species,59930,Cyanobium gracile,Bacteria,6,0.000555434,0.000241511,0.000619264
D003924,species,60547,Paraburkholderia glathei,Bacteria,6,0.000502997,0.000364745,0.000413118
D003924,species,60890,Phaeobacter gallaeciensis,Bacteria,6,0.001010894,0.000137393,0.002166565
D003924,species,64977,Oceanospirillum maris,Bacteria,6,0.001415748,0.001528515,0.000529405
D003924,species,67267,Streptomyces alboflavus,Bacteria,6,0.000221925,0.00015213,0.00015809
D003924,species,69974,Mesorhizobium plurifarium,Bacteria,6,0.000171455,0.000165908,6.87E-05
D003924,species,75688,Neptunomonas naphthovorans,Bacteria,6,0.001805025,0.000456398,0.002344069
D003924,species,76007,Desulfovibrio senezii,Bacteria,6,0.001148965,0.000382492,0.002033453
D003924,species,79681,Tissierella creatinophila,Bacteria,6,0.00062918,0.000237247,0.000975761
D003924,species,79885,Bacillus pseudofirmus,Bacteria,6,0.000206733,0.000217952,4.81E-05
D003924,species,84110,Slackia heliotrinireducens,Bacteria,6,0.000128925,0.000122769,2.96E-05
D003924,species,84634,Kineosporia rhamnosa,Bacteria,6,0.000270239,0.000214348,0.000182863
D003924,species,84643,Agrococcus citreus,Bacteria,6,0.00031733,0.000194445,0.000344526
D003924,species,86104,Arenibacter latericius,Bacteria,6,0.0004895,0.000315761,0.000594646
D003924,species,86667,Jeotgalibacillus marinus,Bacteria,6,0.000487365,0.000307505,0.000500592
D003924,species,91464,Synechococcus sp. PCC 7335,Bacteria,6,0.00020744,0.000194445,5.72E-05
D003924,species,94254,Dyadobacter fermentans,Bacteria,6,0.008898648,0.000358228,0.013514531
D003924,species,102125,Xenococcus sp. PCC 7305,Bacteria,6,0.00242835,0.000731553,0.003719699
D003924,species,114090,Pediococcus inopinatus,Bacteria,6,0.000424172,0.000402511,0.000337749
D003924,species,114975,Sporosarcina aquimarina,Bacteria,6,0.000224412,0.000187781,0.000144124
D003924,species,115783,Geobacter thiogenes,Bacteria,6,0.000924461,0.000230684,0.001774111
D003924,species,119864,Marinomonas mediterranea,Bacteria,6,0.005766071,0.002262575,0.009916928
D003924,species,121039,Ferrimicrobium acidiphilum,Bacteria,6,0.001724731,0.000297433,0.002734096
D003924,species,131540,Thiomicrospira arctica,Bacteria,6,0.000141243,0.000130923,4.97E-05
D003924,species,141390,Chromohalobacter israelensis,Bacteria,6,0.000501985,0.000189283,0.000801553
D003924,species,147577,Tsukamurella strandjordii,Bacteria,6,0.005426528,0.00499012,0.005283097
D003924,species,155077,Cellvibrio japonicus,Bacteria,6,0.000861096,0.000452357,0.001164003
